subID,trial,Room,Condition,moveItem,Repeat,Block,ObjectMovedIs,start,end,TarPos_x,TarPos_z,TarRot_x,TarRot_z,Start_SubPos_x,Start_SubPos_z,Start_SubRot_x,Start_SubRot_z,TargetReached,End_SubPos_x,End_SubPos_z,End_SubRot_x,End_SubRot_z,response,RT,
p04,26,Room_55,walk,yes,B,2,left,A,A,109.2364,59.12442,0,0,111.1786,59.1026,-0.06273695,-0.1213428,True,109.3046,59.25911,0.0373385,-0.06895252,Right,5.686059,
p04,27,Room_60,walk,yes,A,2,left,A,A,37.7784,97.40092,0,0,38.72582,99.10644,0.1316072,-0.07033693,True,37.56391,97.49455,0.03125272,-0.01847255,Right,6.181108,
p04,28,Room_93,walk,no,A,2,left,B,B,107.7842,76.60929,0,0,108.7815,74.89124,0.1371884,-0.08731419,True,107.7209,76.55729,0.03465827,-0.112435,Right,3.733442,
p04,29,Room_80,walk,yes,B,2,left,A,A,62.12441,117.7636,0,0,61.98762,115.8817,0.1247613,0.03646827,True,62.20679,117.8103,0.03907042,0.04787691,Left,6.257581,
p04,30,Room_115,walk,yes,A,2,left,A,A,57.87559,76.2364,0,0,57.85248,78.16427,-0.01040801,-0.1519782,True,57.70821,76.12681,0.003513376,0.006177008,Left,6.181376,
p04,31,Room_75,walk,yes,B,2,left,B,B,31.458,48.7235,0,0,31.64007,48.88716,-0.1584858,-0.08410659,True,31.52002,48.77631,-0.05834943,-0.1019963,Left,1.555411,
p04,32,Room_42,stay,no,A,3,left,A,A,72.1143,67.76955,0,0,72.08205,67.77343,0.1456058,0.1225899,True,72.0359,67.72462,0.1297648,0.095951,Left,3.453905,
p04,33,Room_66,stay,yes,A,3,left,A,A,20.76955,114.8857,0,0,20.66769,114.872,0.1093129,-0.00354141,True,20.7238,114.8892,0.04433993,-0.007331703,Left,3.590203,
p04,34,Room_111,stay,no,B,3,left,B,B,40.7636,14.87559,0,0,40.78496,14.90462,0.3227786,-0.002575748,True,40.81269,14.83247,0.1796315,-0.07030793,Right,6.350938,
p04,35,Room_13,stay,no,B,3,left,B,B,62.11823,86.2194,0,0,62.09477,86.31028,0.1642773,0.08199892,True,62.17094,86.25555,0.04526099,0.05474197,Right,7.977753,
p04,36,Room_85,stay,yes,A,3,left,B,B,98.0495,48.13657,0,0,97.86633,48.1725,0.05480631,-0.1917831,True,97.93631,48.2441,-0.02345241,-0.1133452,Right,2.363783,
p04,37,Room_49,stay,yes,A,3,left,A,A,67.78418,37.39071,0,0,67.67095,37.20692,0.1075812,-0.05184239,True,67.76742,37.43602,0.001792418,-0.1074348,Left,2.162377,
p04,38,Room_36,stay,no,B,3,left,A,A,50.39071,74.78418,0,0,50.49243,74.70017,0.189749,0.02430731,True,50.34144,74.83242,0.02481625,-0.01701179,Right,2.7839,
p04,39,Room_74,stay,yes,A,3,left,A,B,112.1143,117.7695,0,0,112.1168,117.9064,-0.121572,-0.1468575,True,112.1427,117.7032,0.03421563,0.01991367,Left,2.508199,
p04,40,Room_120,stay,no,B,3,left,B,A,19.2194,74.88177,0,0,19.20167,74.80727,0.06930201,-0.05292534,True,19.20405,74.74542,0.07530509,-0.01735185,Left,2.304744,
p04,41,Room_71,stay,yes,B,3,left,A,B,50.39071,9.215818,0,0,50.395,9.336111,-0.08331766,-0.04864931,True,50.43282,9.297308,-0.0585278,-0.1152456,Left,4.87172,
p04,42,Room_4,stay,no,A,3,left,B,A,38.0495,58.13657,0,0,37.94913,58.08386,0.01126603,-0.2943731,True,37.91404,58.13154,-0.08461642,0.0625351,Left,4.359075,
p04,43,Room_53,stay,yes,B,3,left,A,B,41.44627,35.2764,0,0,41.52493,35.27378,0.2537268,0.05089519,True,41.44553,35.21296,0.1061745,0.008377719,Right,3.503586,
p04,44,Room_33,stay,yes,A,3,left,B,A,48.26487,55.55586,0,0,48.22741,55.52427,0.1388541,-0.1286534,True,48.17629,55.45019,0.1235588,-0.1214655,Left,4.140623,
p04,45,Room_54,stay,no,B,3,left,A,B,81.44627,58.7236,0,0,81.50959,58.80143,-0.04957717,-0.1344814,True,81.5275,58.86545,-0.07560199,-0.08495437,Left,6.209727,
p04,46,Room_57,stay,yes,B,3,left,B,A,107.8818,47.7806,0,0,107.7469,47.76743,0.07880355,-0.1287968,True,107.761,47.81519,0.006673283,-0.03371607,Left,2.493354,
p04,47,Room_50,stay,no,A,3,left,A,B,71.95049,25.86343,0,0,70.45834,24.68976,0.1520847,0.02754293,True,72.13593,25.71825,0.1492978,0.07364437,Right,3.635141,
p04,48,Room_26,walk,yes,B,4,left,B,A,68.05145,78.125,0,0,67.67176,76.15254,0.0808719,-0.1633934,True,67.96197,77.93434,-0.0418898,-0.1102863,Left,2.405629,
p04,49,Room_76,walk,no,B,4,left,B,A,91.44627,55.2764,0,0,92.39905,56.98388,0.1235696,0.03625336,True,91.50542,55.30099,0.1069669,0.01756105,Left,4.23051,
p04,50,Room_58,walk,yes,B,4,left,A,B,37.7784,97.40092,0,0,38.65237,98.87635,-0.08196285,-0.2122853,True,37.74578,97.40637,0.0135273,-0.02418637,Left,3.690769,
p04,51,Room_93,walk,yes,B,4,left,A,B,48.86343,105.0495,0,0,47.64979,106.5053,0.0501356,-0.09195614,True,48.69243,104.8242,0.1061068,-0.07711849,Left,3.120511,
p04,52,Room_104,walk,no,B,4,left,A,B,78.8791,28.95954,0,0,80.79709,29.23115,-0.0589527,-0.1039065,True,78.76885,29.03185,-0.09506485,-0.02386762,Left,2.321988,
p04,53,Room_27,walk,no,A,4,left,B,A,32.25,97,0,0,31.30309,98.79356,-0.009948205,-0.1512775,True,32.16539,97.19173,0.3125815,0.2537495,Right,2.618158,
p04,54,Room_92,walk,yes,B,4,left,B,A,78.05145,108.125,0,0,77.82059,106.1087,0.1491632,-0.2264442,True,77.93594,107.9683,-0.05595117,0.01743622,Left,3.146834,
p04,55,Room_107,walk,no,A,4,left,B,B,101.9486,25.875,0,0,102.1779,27.83306,0.1661367,0.189043,True,101.9652,25.94219,0.1437239,-0.02780611,Right,5.796947,
p04,56,Room_29,walk,yes,B,4,left,B,B,52.21582,66.60929,0,0,51.63633,68.53503,-0.01276035,-0.1896202,True,52.23235,66.72525,0.05490875,0.02905488,Left,1.975808,
p04,57,Room_64,walk,yes,A,4,left,A,A,78.04046,65.8791,0,0,77.67793,67.5955,0.1156182,-0.003181174,True,77.9538,65.9698,0.07334741,-0.07945185,Left,2.29465,
p04,58,Room_67,walk,no,B,4,left,A,A,57.88177,107.7806,0,0,58.78634,109.1963,0.007959961,-0.04687061,True,57.97545,107.8297,0.06595776,-0.1468544,Left,1.847203,
p04,59,Room_105,walk,no,A,4,left,B,B,88.05145,5.875,0,0,89.62111,4.561732,0.1435716,-0.1448463,True,88.04627,5.891959,-0.04023618,-0.01347473,Left,2.895656,
p04,60,Room_8,walk,yes,A,4,left,A,A,49.2194,114.8818,0,0,47.69838,116.1368,0.09198485,-0.1242854,True,49.15311,114.9081,0.1001364,-0.02673083,Left,5.39246,
p04,61,Room_114,walk,yes,A,4,left,B,B,98.05145,85.875,0,0,99.56508,84.55621,0.1774915,-0.1082124,True,98.06484,85.79738,0.1391932,-0.1121185,Left,1.834885,
p04,62,Room_89,walk,no,B,4,left,A,A,81.458,18.7235,0,0,82.3325,17.17473,0.07922837,0.1146051,True,81.57516,18.80388,-0.07208715,-0.06266646,Left,1.71428,
p04,63,Room_17,walk,no,A,4,left,A,A,52.21582,66.60929,0,0,52.26293,66.72525,0.1734976,0.1545101,True,52.27179,66.6416,0.1144197,0.06522791,Right,2.659497,
p04,64,Room_64,stay,no,B,5,left,B,B,22.11823,116.2194,0,0,22.15194,116.1125,0.0843488,0.00813514,True,22.17232,116.1837,0.1375761,0.0483918,Left,1.820963,
p04,65,Room_111,stay,no,A,5,left,A,A,80.76955,79.11431,0,0,80.69246,79.01718,0.05813871,-0.1657941,True,80.73717,79.12334,-0.06641965,-0.1401252,Right,4.820425,
p04,66,Room_77,stay,no,A,5,left,A,A,80.76955,79.11431,0,0,80.70364,79.13451,-0.1553749,-0.3253168,True,80.72164,79.07636,0.004425023,0.03439334,Left,1.974305,
