subID,trial,Room,Condition,moveItem,Repeat,Block,ObjectMovedIs,start,end,TarPos_x,TarPos_z,TarRot_x,TarRot_z,Start_SubPos_x,Start_SubPos_z,Start_SubRot_x,Start_SubRot_z,TargetReached,End_SubPos_x,End_SubPos_z,End_SubRot_x,End_SubRot_z,response,RT,
Mel7,0,Room_121,stay,yes,A,1,left,A,A,32.25,133.05,0,0,32.19677,133.0803,0.2159141,0.1820616,False,32.23291,133.0511,-0.2960652,0.01488197,No response,N/A,
Mel7,0,Room_121,stay,yes,A,1,left,A,B,61.94855,131.925,0,0,61.75784,131.9679,0.1689899,0.1590843,True,61.88136,131.9594,0.2599079,0.1148161,No response,N/A,
