Starting experiment at 05/30/2024 16:58:33
Time, Room, Distance, Subject Coord, Item Coord, Item, Pupil Size left, Pupil Size right
16:59:43, Room_123, 2.929221, (99.1  1.6  131.0), (99.7  0.4  133.6), Table, 4.077515,4.469147
16:59:43, Room_123, 3.050411, (99.1  1.6  131.0), (99.7  0.4  133.7), Table, 4.146759,4.409164
16:59:43, Room_123, 3.108884, (99.2  1.6  130.9), (99.9  0.4  133.7), Table, 4.307602,4.362076
16:59:43, Room_123, 3.170097, (99.2  1.6  130.9), (99.9  0.4  133.8), Table, 4.207687,4.296036
16:59:43, Room_123, 3.054278, (99.2  1.6  130.9), (99.9  0.4  133.7), Table, 4.13887,4.357513
16:59:43, Room_123, 2.875387, (99.1  1.6  131.0), (99.9  0.4  133.5), Table, 4.268311,4.51416
16:59:43, Room_123, 2.91139, (99.1  1.6  131.0), (99.9  0.4  133.5), Table, 4.146393,4.366501
16:59:43, Room_123, 2.811284, (99.1  1.6  131.0), (99.8  0.4  133.4), Table, 4.274734,4.484222
16:59:43, Room_123, 2.492514, (99.1  1.6  131.0), (99.8  0.5  133.1), Ball_02, 4.224167,4.47435
16:59:43, Room_123, 2.465964, (99.1  1.6  131.0), (99.8  0.5  133.1), Ball_02, 4.262741,4.518585
16:59:43, Room_123, 2.362581, (99.1  1.6  131.0), (99.8  0.6  133.0), Ball_02, 4.238037,4.491211
16:59:43, Room_123, 2.276975, (99.2  1.6  130.9), (99.9  0.7  132.9), Ball_02, 4.234161,4.537003
16:59:43, Room_123, 2.276636, (99.2  1.6  130.9), (99.9  0.7  132.9), Ball_02, 4.238708,4.521057
16:59:43, Room_123, 2.275949, (99.2  1.6  130.9), (99.9  0.7  132.9), Ball_02, 4.244385,4.516068
16:59:43, Room_123, 2.277548, (99.2  1.6  130.9), (99.9  0.7  132.9), Ball_02, 4.233078,4.666183
16:59:43, Room_123, 2.277409, (99.2  1.6  130.9), (99.9  0.7  132.9), Ball_02, 4.225464,4.611496
16:59:43, Room_123, 2.275254, (99.2  1.6  130.9), (99.9  0.7  132.9), Ball_02, 4.220352,4.485672
16:59:43, Room_123, 2.273793, (99.2  1.6  130.9), (99.8  0.7  132.9), Ball_02, 4.216705,4.472336
16:59:43, Room_123, 2.269881, (99.2  1.6  131.0), (99.8  0.7  132.9), Ball_02, 4.15007,4.460892
16:59:43, Room_123, 2.294288, (99.1  1.6  131.0), (99.8  0.6  132.9), Ball_02, 4.160797,4.467941
16:59:43, Room_123, 2.315357, (99.1  1.6  131.0), (99.8  0.6  133.0), Ball_02, 4.116028,4.470093
16:59:43, Room_123, 2.321531, (99.1  1.6  131.0), (99.8  0.6  133.0), Ball_02, 4.125992,4.475525
16:59:43, Room_123, 2.313566, (99.1  1.6  131.0), (99.8  0.6  133.0), Ball_02, 4.15979,4.471481
16:59:43, Room_123, 2.307382, (99.1  1.6  131.0), (99.8  0.6  133.0), Ball_02, 4.1548,4.468048
16:59:44, Room_123, 2.270677, (99.1  1.6  131.0), (99.8  0.7  132.9), Ball_02, 4.123779,4.473663
16:59:44, Room_123, 2.278773, (99.2  1.6  131.0), (99.8  0.7  132.9), Ball_02, 4.084061,4.480728
16:59:44, Room_123, 2.277698, (99.2  1.6  131.0), (99.8  0.7  132.9), Ball_02, 4.094757,4.484207
16:59:44, Room_123, 2.278096, (99.2  1.6  131.0), (99.8  0.7  132.9), Ball_02, 4.083694,4.485245
16:59:44, Room_123, 2.278642, (99.2  1.6  131.0), (99.8  0.7  132.9), Ball_02, 3.905518,4.485107
16:59:44, Room_123, 2.279306, (99.2  1.6  131.0), (99.8  0.7  132.9), Ball_02, 4.060577,4.486237
16:59:44, Room_123, 2.284727, (99.2  1.6  131.0), (99.8  0.6  132.9), Ball_02, 4.125168,4.431503
16:59:44, Room_123, 2.288162, (99.2  1.6  131.0), (99.8  0.6  132.9), Ball_02, 4.101456,4.365372
16:59:44, Room_123, 2.292548, (99.2  1.6  130.9), (99.9  0.6  132.9), Ball_02, 4.073837,4.204697
16:59:44, Room_123, 2.293931, (99.2  1.6  130.9), (99.9  0.6  132.9), Ball_02, 4.040863,4.279358
16:59:44, Room_123, 2.288466, (99.2  1.6  130.9), (99.9  0.6  132.9), Ball_02, 3.990799,4.340866
16:59:44, Room_123, 2.281666, (99.2  1.6  131.0), (99.8  0.6  132.9), Ball_02, 3.934082,4.270981
16:59:44, Room_123, 2.276599, (99.1  1.6  131.0), (99.8  0.7  132.9), Ball_02, 3.860565,4.228607
16:59:44, Room_123, 2.276491, (99.1  1.6  131.0), (99.8  0.7  132.9), Ball_02, 3.820419,4.213791
16:59:44, Room_123, 2.27722, (99.2  1.6  131.0), (99.8  0.7  132.9), Ball_02, 3.784485,4.184982
16:59:44, Room_123, 2.27968, (99.2  1.6  130.9), (99.9  0.7  132.9), Ball_02, 3.783463,4.171509
16:59:44, Room_123, 2.292844, (99.2  1.6  130.9), (99.9  0.7  132.9), Ball_02, 3.793137,4.150742
16:59:44, Room_123, 2.287226, (99.2  1.6  130.9), (99.9  0.7  132.9), Ball_02, 3.865326,4.108261
16:59:44, Room_123, 2.286787, (99.2  1.6  130.9), (99.9  0.7  132.9), Ball_02, 3.844513,4.084579
16:59:44, Room_123, 2.287988, (99.2  1.6  130.9), (99.9  0.7  132.9), Ball_02, 3.794601,4.011002
16:59:44, Room_123, 2.289781, (99.2  1.6  130.9), (99.9  0.7  132.9), Ball_02, 3.785233,4.008591
16:59:44, Room_123, 2.287152, (99.2  1.6  130.9), (99.9  0.7  132.9), Ball_02, 3.734894,3.999664
16:59:44, Room_123, 2.284548, (99.2  1.6  130.9), (99.9  0.7  132.9), Ball_02, 3.721481,3.972076
16:59:44, Room_123, 2.666066, (99.1  1.6  131.0), (99.2  0.5  133.4), Counter_01, 3.713058,3.981613
16:59:44, Room_123, TEST_DELAY, , , , 3.857574  3.989044
16:59:44, Room_123, TEST_DELAY, , , , 3.85054  3.94342
16:59:44, Room_123, TEST_DELAY, , , , 3.801361  3.938782
16:59:44, Room_123, TEST_DELAY, , , , 3.786545  3.894714
16:59:44, Room_123, TEST_DELAY, , , , 3.760132  3.907867
16:59:44, Room_123, TEST_DELAY, , , , 3.619415  3.920044
16:59:44, Room_123, TEST_DELAY, , , , 3.670456  3.924316
16:59:44, Room_123, TEST_DELAY, , , , 3.691315  3.904358
16:59:44, Room_123, TEST_DELAY, , , , 3.634964  3.90448
16:59:45, Room_123, TEST_DELAY, , , , 3.757019  3.767319
16:59:45, Room_123, TEST_DELAY, , , , 3.599762  3.967117
16:59:45, Room_123, TEST_DELAY, , , , 3.759995  3.909851
16:59:45, Room_123, TEST_DELAY, , , , 3.574661  3.853409
16:59:45, Room_123, TEST_DELAY, , , , 3.599518  4.10817
16:59:45, Room_123, TEST_DELAY, , , , 3.769257  4.188049
16:59:45, Room_123, TEST_DELAY, , , , 3.965942  3.943542
16:59:45, Room_123, TEST_DELAY, , , , 4.008377  4.419052
16:59:45, Room_123, TEST_DELAY, , , , 4.108795  4.454041
16:59:45, Room_123, TEST_DELAY, , , , 4.110703  4.542328
16:59:45, Room_123, TEST_DELAY, , , , 4.185715  4.390976
16:59:45, Room_123, TEST_DELAY, , , , 4.105621  4.348511
16:59:45, Room_123, TEST_DELAY, , , , -1  3.490021
16:59:45, Room_123, TEST_DELAY, , , , 4.356094  4.626709
16:59:45, Room_123, TEST_DELAY, , , , 4.235306  4.591873
16:59:45, Room_123, TEST_DELAY, , , , 3.861755  4.254791
16:59:46, Room_123, TEST_DELAY, , , , 4.307007  4.505707
16:59:46, Room_123, TEST_DELAY, , , , 4.296936  4.495163
16:59:46, Room_123, TEST_DELAY, , , , 4.29599  4.532639
16:59:46, Room_123, TEST_DELAY, , , , 4.285019  4.495895
16:59:46, Room_123, TEST_DELAY, , , , 4.258636  4.652557
16:59:46, Room_123, TEST_DELAY, , , , 4.235428  4.457031
16:59:46, Room_123, TEST_DELAY, , , , 4.212036  4.477432
16:59:46, Room_123, TEST_DELAY, , , , 4.181488  4.496216
16:59:46, Room_123, TEST_DELAY, , , , 4.284637  4.413376
16:59:46, Room_123, TEST_DELAY, , , , 4.270523  4.465073
16:59:46, Room_123, TEST_DELAY, , , , 4.263809  4.394897
16:59:46, Room_123, TEST_DELAY, , , , 4.339401  4.652176
16:59:46, Room_123, TEST_DELAY, , , , 4.220322  4.345566
16:59:46, Room_123, TEST_DELAY, , , , 4.290649  4.459732
16:59:46, Room_123, TEST_DELAY, , , , 4.216904  4.472794
16:59:46, Room_123, TEST_DELAY, , , , 4.315857  4.466019
16:59:46, Room_123, TEST_DELAY, , , , 4.241348  4.338791
16:59:46, Room_123, TEST_DELAY, , , , 4.256165  4.467255
16:59:46, Room_123, TEST_DELAY, , , , 4.244202  4.362152
16:59:46, Room_123, TEST_DELAY, , , , 4.230621  4.468079
16:59:46, Room_123, TEST_DELAY, , , , 4.268524  4.495636
16:59:46, Room_123, TEST_DELAY, , , , 4.174042  4.473236
16:59:46, Room_123, TEST_DELAY, , , , 4.212021  4.451126
16:59:46, Room_123, TEST_DELAY, , , , 4.296112  4.537109
16:59:46, Room_123, TEST_DELAY, , , , 4.195969  4.522369
16:59:46, Room_123, TEST_DELAY, , , , 4.518936  4.492096
16:59:46, Room_123, TEST_DELAY, , , , 4.168335  4.222382
16:59:46, Room_123, TEST_DELAY, , , , 4.572083  4.638214
16:59:46, Room_123, TEST_DELAY, , , , 4.355972  4.531754
16:59:46, Room_123, TEST_DELAY, , , , 4.3255  4.394409
16:59:46, Room_123, TEST_DELAY, , , , 4.329025  4.417038
16:59:46, Room_123, TEST_DELAY, , , , 4.484238  4.605682
16:59:46, Room_123, TEST_DELAY, , , , 4.307831  4.610413
16:59:46, Room_123, TEST_DELAY, , , , 4.337769  4.563293
16:59:46, Room_123, TEST_DELAY, , , , 4.395203  4.570572
16:59:47, Room_123, TEST_DELAY, , , , 4.294907  4.657776
16:59:47, Room_123, TEST_DELAY, , , , 4.466034  4.516464
16:59:47, Room_123, TEST_DELAY, , , , 4.100342  4.492004
16:59:47, Room_123, TEST_DELAY, , , , 4.175858  4.511871
16:59:47, Room_123, TEST_DELAY, , , , 4.269028  4.49292
16:59:47, Room_123, TEST_DELAY, , , , 4.681015  4.716721
16:59:47, Room_123, TEST_DELAY, , , , 4.578674  4.816299
16:59:47, Room_123, TEST_DELAY, , , , 4.344574  4.51178
16:59:47, Room_123, TEST_DELAY, , , , 4.332855  4.657913
16:59:47, Room_123, TEST_DELAY, , , , 4.497879  4.495102
16:59:47, Room_123, TEST_DELAY, , , , 3.813736  -1
16:59:47, Room_123, TEST_DELAY, , , , 4.382813  4.775391
16:59:47, Room_123, TEST_DELAY, , , , 4.224808  4.450928
16:59:47, Room_123, TEST_DELAY, , , , 4.446274  4.075699
16:59:47, Room_123, TEST_DELAY, , , , 4.381943  4.505997
16:59:47, Room_123, TEST_DELAY, , , , 4.334579  4.634857
16:59:47, Room_123, TEST_DELAY, , , , 4.348724  4.514542
16:59:47, Room_123, TEST_DELAY, , , , 4.365677  4.383591
16:59:47, Room_123, TEST_DELAY, , , , 3.915497  -1
16:59:47, Room_123, TEST_DELAY, , , , 4.542664  4.627396
16:59:47, Room_123, TEST_DELAY, , , , 4.592514  4.602463
16:59:47, Room_123, TEST_DELAY, , , , 4.440094  4.569839
16:59:47, Room_123, TEST_DELAY, , , , 4.506897  4.727463
16:59:47, Room_123, TEST_DELAY, , , , 4.141342  4.589203
16:59:47, Room_123, TEST_DELAY, , , , 4.018997  4.758011
16:59:48, Room_123, TEST_DELAY, , , , 4.011612  4.708115
16:59:48, Room_123, TEST_DELAY, , , , 4.276031  4.683823
16:59:48, Room_123, TEST_DELAY, , , , 4.27446  5.00975
16:59:48, Room_123, TEST_DELAY, , , , 4.660736  4.633408
16:59:48, Room_123, TEST_DELAY, , , , 4.124329  4.782242
16:59:48, Room_123, TEST_DELAY, , , , 4.547394  4.766647
16:59:48, Room_123, TEST_DELAY, , , , 4.216461  4.774277
16:59:48, Room_123, TEST_DELAY, , , , 4.074921  4.867111
16:59:48, Room_123, TEST_DELAY, , , , 4.326279  4.636215
16:59:48, Room_123, TEST_DELAY, , , , 4.501709  4.724655
16:59:48, Room_123, TEST_DELAY, , , , 4.578201  4.759567
16:59:48, Room_123, TEST_DELAY, , , , 4.610321  4.697266
16:59:48, Room_123, TEST_DELAY, , , , 4.571426  4.621979
16:59:48, Room_123, TEST_DELAY, , , , 4.387436  4.725433
16:59:48, Room_123, TEST_DELAY, , , , 4.379517  4.701309
16:59:48, Room_123, TEST_DELAY, , , , 4.558533  4.715698
16:59:48, Room_123, TEST_DELAY, , , , 4.554398  4.563095
16:59:48, Room_123, TEST_DELAY, , , , 4.491318  4.56012
16:59:48, Room_123, TEST_DELAY, , , , 4.422638  4.580429
16:59:48, Room_123, TEST_DELAY, , , , 4.322433  4.544235
16:59:48, Room_123, TEST_DELAY, , , , 4.334015  4.584396
16:59:48, Room_123, TEST_DELAY, , , , 4.306686  4.378967
16:59:48, Room_123, TEST_DELAY, , , , 4.219238  4.564911
16:59:48, Room_123, TEST_DELAY, , , , 4.357391  4.520111
16:59:48, Room_123, TEST_DELAY, , , , 4.351364  4.47612
16:59:48, Room_123, TEST_DELAY, , , , 4.32399  4.575806
16:59:48, Room_123, TEST_DELAY, , , , 4.323776  4.56366
16:59:48, Room_123, TEST_DELAY, , , , 4.399582  4.458878
16:59:48, Room_123, TEST_DELAY, , , , 4.49173  4.657669
16:59:48, Room_123, TEST_DELAY, , , , 4.223007  4.633987
16:59:48, Room_123, TEST_DELAY, , , , -1  4.626953
16:59:48, Room_123, TEST_DELAY, , , , -1  4.745407
16:59:48, Room_123, TEST_DELAY, , , , -1  4.643707
16:59:48, Room_123, TEST_DELAY, , , , -1  4.694885
16:59:48, Room_123, TEST_DELAY, , , , 4.124084  4.712341
16:59:49, Room_123, TEST_DELAY, , , , 4.667892  5.30484
16:59:49, Room_123, TEST_DELAY, , , , 5.133286  5.432358
16:59:49, Room_123, TEST_DELAY, , , , 5.030609  5.227036
16:59:49, Room_123, TEST_DELAY, , , , 5.048355  4.799057
16:59:49, Room_123, TEST_DELAY, , , , 4.73497  5.453156
16:59:49, Room_123, TEST_DELAY, , , , 4.83429  5.243835
16:59:49, Room_123, TEST_DELAY, , , , 4.666306  5.15773
16:59:49, Room_123, TEST_DELAY, , , , 4.4785  5.052185
16:59:49, Room_123, TEST_DELAY, , , , 4.685135  4.949387
16:59:49, Room_123, TEST_DELAY, , , , 4.937057  5.050949
16:59:50, Room_123, TEST_DELAY, , , , 4.694794  5.193176
16:59:50, Room_123, TEST_DELAY, , , , 4.779587  5.108597
16:59:50, Room_123, TEST_DELAY, , , , 4.722122  5.109253
16:59:50, Room_123, TEST_DELAY, , , , 4.717972  5.134079
16:59:50, Room_123, TEST_DELAY, , , , 4.74707  4.772461
16:59:50, Room_123, TEST_DELAY, , , , 4.662231  5.074554
16:59:50, Room_123, TEST_DELAY, , , , 4.667374  5.005051
16:59:50, Room_123, TEST_DELAY, , , , 4.645935  4.716415
16:59:50, Room_123, TEST_DELAY, , , , 4.751434  4.972748
16:59:50, Room_123, TEST_DELAY, , , , 4.880859  5.166107
16:59:50, Room_123, TEST_DELAY, , , , 4.766144  4.791183
16:59:50, Room_123, TEST_DELAY, , , , 4.747391  4.928055
16:59:50, Room_123, TEST_DELAY, , , , 4.721954  5.051926
16:59:50, Room_123, TEST_DELAY, , , , 4.687225  4.758987
16:59:50, Room_123, TEST_DELAY, , , , 4.447281  5.060944
16:59:51, Room_123, TEST_DELAY, , , , 4.256638  4.797592
16:59:51, Room_123, TEST_DELAY, , , , 4.316803  4.797913
16:59:51, Room_123, TEST_DELAY, , , , 4.334427  4.912292
16:59:51, Room_123, TEST_DELAY, , , , 4.428726  4.729965
16:59:51, Room_123, TEST_DELAY, , , , 4.191315  4.758545
16:59:51, Room_123, 2.849342, (99.1  1.6  131.0), (100.3  0.4  133.3), Table, 4.354019,4.758392
16:59:51, Room_123, 2.889248, (99.1  1.6  131.0), (100.3  0.4  133.3), Table, 4.456299,4.810089
16:59:51, Room_123, 2.895827, (99.1  1.6  131.0), (100.3  0.4  133.3), Table, 4.450668,4.796234
16:59:51, Room_123, 2.905926, (99.1  1.6  131.0), (100.4  0.4  133.3), Table, 4.401596,4.784622
16:59:51, Room_123, 2.968545, (99.1  1.6  131.0), (100.4  0.4  133.4), Table, 4.410461,4.750977
16:59:51, Room_123, 2.968321, (99.1  1.6  131.0), (100.4  0.4  133.4), Table, 4.391708,4.788071
16:59:51, Room_123, 2.835277, (99.1  1.6  131.0), (100.3  0.4  133.2), Table, 4.363281,4.891296
16:59:51, Room_123, 2.747521, (99.1  1.6  131.0), (100.3  0.4  133.2), Table, 4.556595,4.939072
16:59:51, Room_123, 2.852543, (99.1  1.6  131.0), (100.4  0.4  133.3), Table, 4.678497,4.909637
16:59:51, Room_123, 2.827553, (99.1  1.6  131.0), (100.3  0.4  133.2), Table, 4.518646,4.893784
16:59:51, Room_123, 2.819439, (99.1  1.6  131.0), (100.3  0.4  133.2), Table, 4.5215,4.93985
16:59:51, Room_123, 2.819971, (99.1  1.6  131.0), (100.3  0.4  133.2), Table, 4.545059,4.856674
16:59:51, Room_123, 2.875732, (99.1  1.6  131.0), (100.4  0.4  133.3), Table, 4.587906,4.87265
16:59:51, Room_123, 2.773978, (99.1  1.6  131.0), (100.3  0.4  133.2), Table, 4.596771,5.0065
16:59:51, Room_123, 2.897227, (99.1  1.6  131.0), (100.4  0.4  133.3), Table, 4.665802,4.892639
16:59:51, Room_123, 2.451667, (99.1  1.6  131.0), (100.4  0.4  132.7), Table, 4.741058,5.097321
16:59:51, Room_123, 2.441404, (99.1  1.6  131.0), (100.5  0.4  132.6), Table, 5.219223,5.136703
16:59:51, Room_123, 2.385631, (99.1  1.6  131.0), (100.4  0.4  132.6), Table, 4.879089,4.892212
16:59:51, Room_123, 2.429469, (99.1  1.6  131.0), (100.5  0.4  132.6), Table, 4.76915,4.902969
16:59:51, Room_123, 2.40946, (99.1  1.6  131.0), (100.5  0.4  132.6), Table, 4.848831,4.924652
16:59:51, Room_123, 1.989717, (99.1  1.6  131.0), (100.2  0.6  132.3), Car_02, 4.861725,4.931778
16:59:51, Room_123, 2.000314, (99.1  1.6  131.0), (100.3  0.6  132.3), Car_02, 4.819138,4.945251
16:59:51, Room_123, 1.954227, (99.1  1.6  131.0), (100.3  0.6  132.2), Car_02, 4.763382,4.970505
16:59:51, Room_123, 1.940042, (99.1  1.6  131.0), (100.3  0.6  132.2), Car_02, 4.74765,5.015747
16:59:51, Room_123, 1.911681, (99.1  1.6  131.0), (100.2  0.6  132.2), Car_02, 4.633011,5.030533
16:59:51, Room_123, 1.912743, (99.1  1.6  131.0), (100.2  0.6  132.2), Car_02, 4.599182,5.124985
16:59:51, Room_123, 1.986527, (99.1  1.6  131.0), (100.3  0.6  132.3), Car_02, 4.865265,4.908859
16:59:51, Room_123, 1.921385, (99.1  1.6  131.0), (100.2  0.6  132.2), Car_02, 5.104034,5.138428
16:59:51, Room_123, 1.954812, (99.1  1.6  131.0), (100.2  0.5  132.2), Car_02, -1,4.990189
16:59:52, Room_123, 2.421512, (99.1  1.6  131.0), (100.4  0.4  132.7), Table, 4.602325,5.218674
16:59:52, Room_123, 2.537702, (99.1  1.6  131.0), (100.4  0.4  132.8), Table, 4.419357,5.071777
16:59:52, Room_123, 2.434768, (99.1  1.6  131.0), (100.4  0.4  132.7), Table, 4.520462,5.196564
16:59:52, Room_123, 2.442084, (99.1  1.6  131.0), (100.4  0.4  132.7), Table, 4.523911,5.158981
16:59:52, Room_123, 2.465123, (99.1  1.6  131.0), (100.4  0.4  132.7), Table, 4.536743,5.148727
16:59:52, Room_123, 2.481316, (99.1  1.6  131.0), (100.4  0.4  132.7), Table, 4.538864,5.119293
16:59:52, Room_123, 2.504819, (99.1  1.6  131.0), (100.4  0.4  132.8), Table, 4.583939,5.098984
16:59:52, Room_123, 2.552768, (99.1  1.6  131.0), (100.5  0.4  132.8), Table, 4.631348,5.053909
16:59:52, Room_123, 2.53753, (99.1  1.6  131.0), (100.5  0.4  132.8), Table, 4.602112,5.109055
16:59:52, Room_123, 2.506854, (99.1  1.6  131.0), (100.5  0.4  132.7), Table, 4.62674,5.12413
16:59:52, Room_123, 2.494312, (99.1  1.6  131.0), (100.4  0.4  132.7), Table, 4.628616,5.20108
16:59:52, Room_123, 2.560321, (99.1  1.6  131.0), (100.5  0.4  132.8), Table, 4.507996,5.001953
16:59:52, Room_123, 1.984769, (99.1  1.6  131.0), (100.3  0.6  132.3), Car_02, 4.689148,5.079956
16:59:52, Room_123, 2.004499, (99.1  1.6  131.0), (100.3  0.6  132.3), Car_02, 4.602768,5.015518
16:59:52, Room_123, 2.013608, (99.1  1.6  131.0), (100.3  0.6  132.3), Car_02, 4.559799,5.052078
16:59:52, Room_123, 2.010094, (99.1  1.6  131.0), (100.3  0.6  132.3), Car_02, 4.739838,5.083511
16:59:52, Room_123, 2.061897, (99.1  1.6  131.0), (100.4  0.6  132.3), Car_02, 4.856445,5.09903
16:59:52, Room_123, 2.011549, (99.1  1.6  131.0), (100.3  0.6  132.2), Car_02, 4.693085,5.080444
16:59:52, Room_123, 2.077755, (99.1  1.6  131.0), (100.4  0.6  132.3), Car_02, 4.720901,5.117035
16:59:52, Room_123, 2.114707, (99.1  1.6  131.0), (100.4  0.6  132.3), Car_02, 4.754669,5.047134
16:59:52, Room_123, 2.061974, (99.1  1.6  131.0), (100.4  0.6  132.3), Car_02, 4.558548,5.213699
16:59:52, Room_123, 1.991871, (99.1  1.6  131.0), (100.2  0.6  132.3), Car_02, -1,5.106003
16:59:52, Room_123, 3.371772, (99.1  1.6  131.0), (99.6  0.4  134.1), Table, 4.545044,4.702606
16:59:52, Room_123, 3.38217, (99.1  1.6  131.0), (99.6  0.4  134.1), Table, 4.51622,4.754639
16:59:52, Room_123, 3.630777, (99.1  1.6  131.0), (99.7  0.4  134.3), Table, 4.341125,4.638611
16:59:52, Room_123, 3.754914, (99.1  1.6  131.0), (99.7  0.4  134.5), Table, 4.353973,4.679703
16:59:52, Room_123, 3.738214, (99.1  1.6  131.0), (99.6  0.4  134.5), Table, 4.358154,4.729446
16:59:52, Room_123, 4.985294, (99.1  1.6  131.0), (99.9  0.1  135.6), Floor 1, 4.371017,4.710617
16:59:52, Room_123, 3.61259, (99.1  1.6  131.0), (99.4  0.4  134.4), Table, 4.509735,4.738968
16:59:52, Room_123, 2.817387, (99.1  1.6  131.0), (99.1  0.7  133.6), Doll_01, 4.603592,4.740875
16:59:52, Room_123, 5.053988, (99.1  1.6  131.0), (98.8  0.1  135.8), Floor 1, 4.635696,4.812881
16:59:53, Room_123, 4.867951, (99.1  1.6  131.0), (98.8  0.1  135.6), Floor 1, 4.542801,4.778641
16:59:53, Room_123, 4.829849, (99.1  1.6  131.0), (98.7  0.1  135.5), Floor 1, 4.542801,4.778641
16:59:53, Room_123, 4.689767, (99.1  1.6  131.0), (98.7  0.1  135.4), Floor 1, 4.507889,4.810028
16:59:53, Room_123, 4.541404, (99.1  1.6  131.0), (98.8  0.1  135.2), Floor 1, 4.665756,4.681
16:59:53, Room_123, 4.656129, (99.1  1.6  131.0), (98.9  0.1  135.4), Floor 1, 4.569443,4.790634
16:59:53, Room_123, 2.842705, (99.1  1.6  131.0), (99.0  0.6  133.6), Doll_01, 4.609375,4.767029
16:59:53, Room_123, 2.847121, (99.1  1.6  131.0), (99.0  0.6  133.6), Doll_01, 4.711014,4.784668
16:59:53, Room_123, 2.831484, (99.1  1.6  131.0), (99.0  0.7  133.6), Doll_01, 4.467728,4.731415
16:59:53, Room_123, 2.825883, (99.1  1.6  131.0), (99.1  0.7  133.6), Doll_01, 4.612747,4.761887
16:59:53, Room_123, 2.816143, (99.1  1.6  131.0), (99.1  0.7  133.6), Doll_01, 4.581848,4.764877
16:59:53, Room_123, 2.81823, (99.1  1.6  131.0), (99.1  0.7  133.6), Doll_01, 4.705994,4.791824
16:59:53, Room_123, 3.510473, (99.1  1.6  131.0), (99.8  0.4  134.2), Table, 4.386597,4.758362
16:59:53, Room_123, 3.28391, (99.1  1.6  131.0), (100.0  0.4  133.9), Table, 4.445679,4.969635
16:59:53, Room_123, 3.214447, (99.1  1.6  131.0), (99.9  0.4  133.8), Table, 4.202499,4.941299
16:59:53, Room_123, 3.094903, (99.1  1.6  131.0), (99.9  0.4  133.7), Table, 4.424377,4.955475
16:59:53, Room_123, 3.025712, (99.1  1.6  131.0), (99.9  0.4  133.6), Table, 4.392456,4.896957
16:59:53, Room_123, 3.002165, (99.1  1.6  131.0), (99.8  0.4  133.6), Table, 4.272141,4.777573
16:59:53, Room_123, 3.024439, (99.1  1.6  131.0), (99.9  0.4  133.6), Table, 4.514801,4.792343
16:59:53, Room_123, 2.710372, (99.1  1.6  131.0), (100.8  0.4  132.7), Table, 4.582367,5.008331
16:59:53, Room_123, 2.774539, (99.1  1.6  131.0), (100.9  0.4  132.8), Table, 4.420105,4.948273
16:59:53, Room_123, 2.676857, (99.1  1.6  131.0), (100.8  0.4  132.7), Table, 4.662552,5.155884
16:59:53, Room_123, 2.694454, (99.1  1.6  131.0), (100.8  0.4  132.7), Table, 4.632965,5.1241
16:59:53, Room_123, 2.783951, (99.1  1.6  131.0), (100.8  0.4  132.8), Table, 4.561768,4.855209
16:59:53, Room_123, 2.785655, (99.1  1.6  131.0), (100.8  0.4  132.8), Table, 4.461533,4.951782
16:59:53, Room_123, 2.76078, (99.1  1.6  131.0), (100.8  0.4  132.8), Table, 4.521362,4.951599
16:59:53, Room_123, 2.753935, (99.1  1.6  131.0), (100.8  0.4  132.8), Table, 4.488068,4.951859
16:59:53, Room_123, 2.734253, (99.1  1.6  131.0), (100.8  0.4  132.8), Table, 4.53093,4.974442
16:59:53, Room_123, 2.744096, (99.1  1.6  131.0), (100.8  0.4  132.8), Table, 4.540588,4.989868
16:59:53, Room_123, 2.756936, (99.1  1.6  131.0), (100.8  0.4  132.8), Table, 4.540329,5.038483
16:59:53, Room_123, 2.772877, (99.1  1.6  131.0), (100.8  0.4  132.8), Table, 4.566238,5.065811
16:59:54, Room_123, 2.774613, (99.1  1.6  131.0), (100.8  0.4  132.8), Table, 4.598923,5.089523
16:59:54, Room_123, 2.707484, (99.1  1.6  131.0), (100.7  0.4  132.8), Table, 4.612564,5.2034
16:59:54, Room_123, 1.918424, (99.1  1.6  131.0), (100.2  0.6  132.2), Car_02, 4.695389,5.032516
16:59:54, Room_123, 1.919291, (99.1  1.6  131.0), (100.2  0.5  132.1), Car_02, 4.920364,5.204529
16:59:54, Room_123, 1.927045, (99.1  1.6  131.0), (100.2  0.6  132.2), Car_02, 4.739944,5.068985
16:59:54, Room_123, 1.934015, (99.1  1.6  131.0), (100.2  0.5  132.2), Car_02, 4.815399,5.226425
16:59:54, Room_123, 1.923757, (99.1  1.6  131.0), (100.2  0.6  132.2), Car_02, 4.793716,5.208496
16:59:54, Room_123, 1.951886, (99.1  1.6  131.0), (100.2  0.5  132.2), Car_02, 4.906586,5.36615
16:59:54, Room_123, 1.946304, (99.1  1.6  131.0), (100.2  0.5  132.2), Car_02, 4.808243,5.371323
16:59:54, Room_123, 1.948191, (99.1  1.6  131.0), (100.2  0.5  132.2), Car_02, 4.762726,5.35939
16:59:54, Room_123, 1.949856, (99.1  1.6  131.0), (100.2  0.5  132.2), Car_02, 4.801971,5.359283
16:59:54, Room_123, 1.956805, (99.1  1.6  131.0), (100.2  0.5  132.2), Car_02, 4.802948,5.352188
16:59:54, Room_123, 1.961874, (99.1  1.6  131.0), (100.2  0.5  132.2), Car_02, 4.766571,5.3358
