subID,trial,Room,Condition,moveItem,Repeat,Block,ObjectMovedIs,start,end,TarPos_x,TarPos_z,TarRot_x,TarRot_z,Start_SubPos_x,Start_SubPos_z,Start_SubRot_x,Start_SubRot_z,TargetReached,End_SubPos_x,End_SubPos_z,End_SubRot_x,End_SubRot_z,response,RT,
y05,144,Room_109,walk,no,B,10,left,A,B,100.3831,104.7753,0,0,98.54682,105.2858,0.1911625,-0.1077282,True,100.4503,104.8106,0.1944132,-0.08675453,Left,2.509066,
y05,145,Room_87,walk,yes,B,10,left,B,A,78.875,85.05145,0,0,80.75092,84.87337,0.2192302,-0.04756707,True,78.80318,85.06808,0.2022564,-0.1227721,Right,1.809571,
y05,146,Room_12,walk,yes,A,10,left,A,B,27.88177,17.7806,0,0,29.29321,19.20734,0.04103386,-0.1913446,True,27.87408,17.77944,0.07237759,-0.1486983,Left,1.594058,
y05,147,Room_114,walk,no,B,10,left,B,A,47.88569,116.2305,0,0,49.18714,114.8338,0.1905645,-0.1330415,True,47.81238,116.231,0.07742857,-0.138124,Left,2.133731,
y05,148,Room_105,walk,no,B,10,left,A,B,57.88177,107.7806,0,0,59.26735,109.1469,-0.007389629,-0.1906679,True,57.88541,107.831,0.06237929,-0.179728,Left,1.823783,
y05,149,Room_38,walk,yes,B,10,left,B,A,91.125,38.94856,0,0,89.24314,39.23579,-0.009459051,-0.2790546,True,91.18999,38.97847,-0.1098315,-0.2050401,Left,1.994264,
y05,150,Room_79,walk,yes,B,10,left,B,A,97.8857,76.23045,0,0,99.07803,74.91633,0.2134658,-0.05364935,True,97.80051,76.30026,0.1269831,-0.1746851,Left,1.734174,
y05,151,Room_97,walk,no,A,10,left,A,B,81.95049,95.86343,0,0,80.37919,94.75816,0.2346438,0.01976373,True,82.01222,95.83218,0.202025,0.04125108,Left,1.243495,
y05,152,Room_67,walk,yes,A,10,left,A,A,78.04046,65.8791,0,0,77.86797,67.8185,0.135027,-0.1589925,True,78.03441,65.91078,0.2136563,-0.1794933,Right,1.03986,
y05,153,Room_119,walk,yes,B,10,left,B,B,97.78418,117.3907,0,0,98.16129,115.533,0.2174675,-0.1244116,True,97.74,117.4791,0.1401901,-0.1837684,Right,2.598362,
y05,154,Room_90,walk,no,A,10,left,B,B,110.3907,89.21582,0,0,108.5512,88.81203,0.08536147,-0.1867945,True,110.4175,89.2094,-0.06287153,-0.1858323,Left,1.104322,
y05,155,Room_46,walk,no,B,10,left,B,B,71.125,48.94856,0,0,69.2502,49.15466,0.05979714,-0.2144577,True,71.19534,49.04079,-0.09329035,-0.1776041,Left,1.083753,
y05,156,Room_58,walk,no,A,10,left,B,B,91.44627,55.2764,0,0,92.29488,56.99654,0.1553258,0.1495952,True,91.44423,55.24133,0.1965668,0.001125394,Left,1.092347,
y05,157,Room_28,walk,yes,B,10,left,A,A,90.40092,29.2216,0,0,91.91505,28.08837,0.1308104,0.1693094,True,90.42239,29.2261,-0.07955547,-0.1870984,Right,2.211842,
y05,158,Room_107,walk,no,B,10,left,A,A,77.87559,106.2364,0,0,78.03278,108.2695,0.08257628,-0.2141634,True,77.86025,106.3008,0.1163991,-0.1178425,Left,1.04439,
y05,159,Room_113,walk,yes,B,10,left,A,A,37.7784,117.4009,0,0,38.88942,119.0618,0.06130107,-0.2359414,True,37.73185,117.4265,0.02994553,-0.1976695,Left,1.312278,
