Time, Distance, Subject Coord, Item Coord, Item, Pupil Size(left right)
3/15/2024 4:10:13 PM,6.056226, (100.1  1.6  -8.3), (94.4  0.0  -7.4), Main_floor, 4.112518  4.140823
3/15/2024 4:10:13 PM,6.120945, (100.1  1.6  -8.2), (94.3  0.1  -7.2), Main_floor, 4.161194  4.135818
3/15/2024 4:10:13 PM,5.932412, (100.1  1.6  -8.2), (94.5  0.1  -7.1), Main_floor, 4.14534  3.998032
3/15/2024 4:10:13 PM,5.631897, (100.1  1.6  -8.2), (94.8  0.1  -7.2), Main_floor, 4.142609  4.075165
3/15/2024 4:10:13 PM,6.01062, (100.1  1.6  -8.2), (94.4  0.1  -7.1), Main_floor, 4.137421  3.94455
3/15/2024 4:10:13 PM,5.445232, (100.1  1.6  -8.2), (95.0  0.1  -7.1), Main_floor, 3.964218  4.006653
3/15/2024 4:10:13 PM,5.520196, (100.1  1.6  -8.2), (94.9  0.1  -7.0), Main_floor, 3.908066  4.052155
3/15/2024 4:10:13 PM,5.342577, (100.1  1.6  -8.3), (95.1  0.1  -7.0), Main_floor, 3.887894  4.065903
3/15/2024 4:10:13 PM,5.450504, (100.1  1.6  -8.3), (95.0  0.1  -7.0), Main_floor, 3.86026  4.011261
3/15/2024 4:10:13 PM,5.572995, (100.1  1.6  -8.3), (94.9  0.1  -7.1), Main_floor, 3.874268  4.085068
3/15/2024 4:10:13 PM,4.909335, (100.1  1.6  -8.3), (95.5  0.1  -7.2), Main_floor, 3.884293  3.848526
3/15/2024 4:10:13 PM,5.279817, (100.1  1.6  -8.3), (95.2  0.1  -7.1), Main_floor, 3.970688  3.961273
3/15/2024 4:10:13 PM,5.615087, (100.1  1.6  -8.3), (94.8  0.1  -7.1), Main_floor, 3.799255  4.235428
3/15/2024 4:10:13 PM,5.403157, (100.1  1.6  -8.2), (95.1  0.1  -6.9), Main_floor, 3.796524  4.263962
3/15/2024 4:10:13 PM,5.198636, (100.1  1.6  -8.3), (95.7  0.1  -5.9), Main_floor, 3.800079  4.116928
3/15/2024 4:10:13 PM,4.706994, (100.0  1.6  -8.3), (96.5  0.1  -5.6), Main_floor, 3.598892  4.000916
3/15/2024 4:10:13 PM,4.554523, (100.0  1.6  -8.3), (97.2  0.1  -5.1), Main_floor, 3.852341  3.869095
3/15/2024 4:10:13 PM,4.293042, (100.0  1.6  -8.3), (98.0  0.1  -4.8), Main_floor, 3.892746  3.821609
3/15/2024 4:10:13 PM,4.25809, (100.0  1.6  -8.3), (98.2  0.1  -4.8), Main_floor, 3.826309  3.990295
3/15/2024 4:10:13 PM,4.269481, (100.0  1.6  -8.3), (98.2  0.1  -4.8), Main_floor, 3.707581  3.911835
3/15/2024 4:10:13 PM,4.272135, (100.0  1.6  -8.3), (98.1  0.1  -4.9), Main_floor, 3.687378  3.921478
3/15/2024 4:10:13 PM,4.260645, (100.0  1.6  -8.3), (98.1  0.1  -4.8), Main_floor, 3.791794  3.929016
3/15/2024 4:10:13 PM,4.366756, (100.1  1.6  -8.3), (98.3  0.1  -4.7), Main_floor, 3.7211  4.22229
3/15/2024 4:10:13 PM,4.848467, (100.0  1.6  -8.3), (98.2  0.1  -4.1), Main_floor, 3.992218  4.096313
3/15/2024 4:10:13 PM,4.977828, (100.0  1.6  -8.3), (98.0  0.1  -4.1), Main_floor, 3.894958  4.247284
3/15/2024 4:10:13 PM,4.460286, (100.0  1.6  -8.4), (98.7  0.1  -4.4), Main_floor, 3.849289  4.221573
3/15/2024 4:10:13 PM,4.05865, (100.0  1.6  -8.4), (98.8  0.1  -4.8), Main_floor, 3.780685  4.156067
3/15/2024 4:10:14 PM,4.224163, (100.0  1.6  -8.4), (98.7  0.1  -4.7), Main_floor, 3.798355  4.17308
3/15/2024 4:10:14 PM,4.250562, (100.0  1.6  -8.4), (98.7  0.1  -4.6), Main_floor, 3.894012  4.191895
3/15/2024 4:10:14 PM,4.157915, (100.0  1.6  -8.4), (98.8  0.1  -4.7), Main_floor, 3.825363  4.197372
3/15/2024 4:10:14 PM,4.051566, (100.0  1.6  -8.4), (98.8  0.1  -4.9), Main_floor, 3.906204  4.204895
3/15/2024 4:10:14 PM,4.339428, (100.0  1.6  -8.4), (98.8  0.1  -4.5), Main_floor, 3.864944  3.987442
3/15/2024 4:10:14 PM,4.238989, (100.0  1.6  -8.4), (99.0  0.1  -4.6), Main_floor, 3.910736  4.111725
3/15/2024 4:10:14 PM,4.223543, (100.0  1.6  -8.4), (99.1  0.1  -4.6), Main_floor, 3.929672  4.224289
3/15/2024 4:10:14 PM,4.162777, (100.0  1.6  -8.4), (99.0  0.1  -4.7), Main_floor, 3.917755  4.108215
3/15/2024 4:10:14 PM,4.377468, (100.0  1.6  -8.4), (99.0  0.1  -4.5), Main_floor, 3.942932  4.242203
3/15/2024 4:10:14 PM,4.520741, (100.0  1.6  -8.4), (98.9  0.1  -4.3), Main_floor, 3.953369  4.362091
3/15/2024 4:10:14 PM,4.603158, (100.0  1.6  -8.4), (98.9  0.1  -4.2), Main_floor, 4.005493  4.301514
3/15/2024 4:10:14 PM,4.666215, (100.0  1.6  -8.4), (98.9  0.1  -4.2), Main_floor, 4.006088  4.286591
3/15/2024 4:10:14 PM,5.66949, (100.0  1.6  -8.4), (98.7  0.1  -3.1), Main_floor, 3.953094  4.25412
3/15/2024 4:10:14 PM,6.853059, (100.0  1.6  -8.4), (98.3  0.1  -2.0), Main_floor, 4.037979  4.296188
3/15/2024 4:10:14 PM,7.164812, (100.0  1.6  -8.4), (98.4  0.1  -1.6), Main_floor, 4.056808  4.176636
3/15/2024 4:10:14 PM,6.859297, (100.0  1.6  -8.4), (98.4  0.1  -1.9), Main_floor, 3.934265  4.351944
3/15/2024 4:10:14 PM,6.651618, (100.0  1.6  -8.4), (98.4  0.1  -2.2), Main_floor, 4.100647  4.208511
3/15/2024 4:10:14 PM,6.902903, (100.0  1.6  -8.4), (98.2  0.1  -1.9), Main_floor, 3.968887  4.248123
3/15/2024 4:10:14 PM,7.568207, (100.0  1.6  -8.4), (97.9  0.1  -1.3), Main_floor, 3.934509  4.342789
3/15/2024 4:10:14 PM,7.34514, (100.0  1.6  -8.4), (98.0  0.1  -1.5), Main_floor, 3.908066  4.209793
3/15/2024 4:10:14 PM,6.729917, (100.0  1.6  -8.4), (98.2  0.1  -2.1), Main_floor, 3.924164  4.294128
3/15/2024 4:10:14 PM,6.843236, (100.0  1.6  -8.4), (98.1  0.1  -2.0), Main_floor, 4.147415  4.307968
3/15/2024 4:10:14 PM,6.338625, (100.0  1.6  -8.4), (98.2  0.1  -2.5), Main_floor, 4.085464  4.353867
3/15/2024 4:10:14 PM,6.445075, (100.0  1.6  -8.4), (98.0  0.1  -2.4), Main_floor, 4.082184  4.252167
3/15/2024 4:10:14 PM,6.197031, (100.0  1.6  -8.4), (97.9  0.1  -2.7), Main_floor, 4.09288  4.342972
3/15/2024 4:10:14 PM,6.075085, (100.0  1.6  -8.4), (97.9  0.1  -2.8), Main_floor, 4.110672  4.324921
3/15/2024 4:10:14 PM,6.254539, (100.0  1.6  -8.3), (97.9  0.1  -2.7), Main_floor, 4.088104  4.22084
3/15/2024 4:10:14 PM,6.399416, (100.0  1.6  -8.3), (98.2  0.1  -2.4), Main_floor, 4.189972  4.260452
3/15/2024 4:10:14 PM,6.708814, (100.0  1.6  -8.3), (98.0  0.1  -2.1), Main_floor, 4.171432  4.291382
3/15/2024 4:10:14 PM,7.07365, (100.0  1.6  -8.3), (98.0  0.1  -1.7), Main_floor, 4.071289  4.287933
3/15/2024 4:10:14 PM,6.442115, (100.0  1.6  -8.3), (98.1  0.1  -2.3), Main_floor, 4.211548  4.279068
3/15/2024 4:10:14 PM,6.490832, (100.0  1.6  -8.3), (97.9  0.1  -2.3), Main_floor, 4.119278  4.363022
3/15/2024 4:10:14 PM,5.917122, (100.0  1.6  -8.2), (98.3  0.1  -2.8), Main_floor, 4.17691  4.293945
3/15/2024 4:10:14 PM,5.443396, (100.0  1.6  -8.2), (98.4  0.1  -3.2), Main_floor, 4.207397  4.390472
3/15/2024 4:10:14 PM,4.220345, (100.0  1.6  -8.2), (98.8  0.1  -4.5), Main_floor, 4.31813  4.565247
3/15/2024 4:10:14 PM,3.862718, (100.0  1.6  -8.2), (98.9  0.1  -4.8), Main_floor, 4.160294  4.536942
3/15/2024 4:10:14 PM,3.774525, (100.0  1.6  -8.2), (98.9  0.1  -4.9), Main_floor, 4.184357  4.488113
3/15/2024 4:10:14 PM,3.763204, (100.0  1.6  -8.1), (99.0  0.1  -4.9), Main_floor, 4.188232  4.519836
3/15/2024 4:10:14 PM,3.788409, (100.0  1.6  -8.1), (98.9  0.1  -4.9), Main_floor, 4.185287  4.402176
3/15/2024 4:10:14 PM,3.728641, (100.0  1.6  -8.1), (98.9  0.1  -4.9), Main_floor, 4.149994  4.488724
3/15/2024 4:10:14 PM,3.613986, (100.0  1.6  -8.1), (98.9  0.1  -5.1), Main_floor, 4.148285  4.620193
3/15/2024 4:10:14 PM,3.579428, (100.0  1.6  -8.1), (98.9  0.1  -5.1), Main_floor, 4.208633  4.397552
3/15/2024 4:10:14 PM,3.543386, (100.0  1.6  -8.1), (98.8  0.1  -5.1), Main_floor, 4.173676  4.521683
3/15/2024 4:10:14 PM,3.365192, (100.0  1.6  -8.1), (98.6  0.1  -5.5), Main_floor, 4.29718  4.477386
3/15/2024 4:10:14 PM,3.331228, (100.0  1.6  -8.1), (98.5  0.1  -5.5), Main_floor, 4.190613  4.498062
3/15/2024 4:10:14 PM,3.309408, (100.0  1.6  -8.1), (98.6  0.1  -5.5), Main_floor, 4.277084  4.518311
3/15/2024 4:10:15 PM,3.279107, (100.0  1.6  -8.1), (98.8  0.1  -5.4), Main_floor, 4.243286  4.62178
3/15/2024 4:10:15 PM,3.219754, (100.0  1.6  -8.0), (98.9  0.1  -5.5), Main_floor, 4.278702  4.60376
3/15/2024 4:10:15 PM,3.233018, (100.0  1.6  -8.0), (98.8  0.1  -5.5), Main_floor, 4.220505  4.630585
3/15/2024 4:10:15 PM,3.234575, (100.0  1.6  -8.0), (98.8  0.1  -5.5), Main_floor, 4.240952  4.66098
3/15/2024 4:10:15 PM,3.193122, (100.0  1.6  -8.0), (98.9  0.1  -5.5), Main_floor, 4.282349  4.546844
3/15/2024 4:10:15 PM,3.193875, (100.0  1.6  -8.0), (98.9  0.1  -5.5), Main_floor, 4.224197  4.514603
3/15/2024 4:10:15 PM,3.195301, (100.0  1.6  -8.0), (98.9  0.1  -5.5), Main_floor, 4.31871  4.455093
3/15/2024 4:10:15 PM,3.137676, (100.0  1.6  -8.0), (98.9  0.1  -5.5), Main_floor, 4.273117  4.507767
3/15/2024 4:10:15 PM,3.227956, (100.0  1.6  -8.0), (98.9  0.1  -5.4), Main_floor, 4.295914  4.489471
3/15/2024 4:10:15 PM,3.185055, (100.0  1.6  -8.0), (98.9  0.1  -5.5), Main_floor, 4.306183  4.441315
3/15/2024 4:10:15 PM,3.153239, (100.0  1.6  -8.0), (98.9  0.1  -5.5), Main_floor, 4.365631  4.302185
3/15/2024 4:10:15 PM,3.170562, (100.0  1.6  -8.0), (98.9  0.1  -5.5), Main_floor, 4.353928  4.355667
3/15/2024 4:10:15 PM,3.135488, (100.0  1.6  -8.0), (98.9  0.1  -5.5), Main_floor, 4.297791  4.590897
3/15/2024 4:10:15 PM,3.118172, (100.0  1.6  -8.0), (98.9  0.1  -5.5), Main_floor, 4.363419  4.509018
3/15/2024 4:10:15 PM,3.130034, (100.0  1.6  -8.0), (98.9  0.1  -5.5), Main_floor, 4.361649  4.48056
3/15/2024 4:10:15 PM,3.133725, (100.0  1.6  -8.0), (98.9  0.1  -5.5), Main_floor, 4.351135  4.452805
3/15/2024 4:10:15 PM,3.13572, (100.0  1.6  -8.0), (98.9  0.1  -5.5), Main_floor, 4.351379  4.467133
3/15/2024 4:10:15 PM,3.15135, (100.0  1.6  -8.0), (98.9  0.1  -5.5), Main_floor, 4.256256  4.592697
3/15/2024 4:10:15 PM,3.164385, (100.0  1.6  -8.0), (98.9  0.1  -5.5), Main_floor, 4.284637  4.611816
3/15/2024 4:10:15 PM,3.162662, (100.0  1.6  -8.0), (98.9  0.1  -5.5), Main_floor, 4.282562  4.613693
3/15/2024 4:10:15 PM,3.142534, (100.0  1.6  -8.0), (98.9  0.1  -5.5), Main_floor, 4.315186  4.626129
3/15/2024 4:10:15 PM,3.145347, (100.0  1.6  -8.0), (98.9  0.1  -5.5), Main_floor, 4.31459  4.634796
3/15/2024 4:10:15 PM,3.151815, (100.0  1.6  -8.0), (98.9  0.1  -5.5), Main_floor, 4.308258  4.459305
3/15/2024 4:10:15 PM,3.13126, (100.0  1.6  -8.0), (98.8  0.1  -5.6), Main_floor, 4.260513  4.461288
3/15/2024 4:10:15 PM,3.16259, (100.0  1.6  -8.0), (98.8  0.1  -5.5), Main_floor, 4.250839  4.403946
3/15/2024 4:10:15 PM,3.129141, (100.0  1.6  -8.0), (98.8  0.1  -5.6), Main_floor, 4.165039  4.415604
3/15/2024 4:10:15 PM,2.644652, (100.0  1.6  -8.0), (99.0  0.1  -6.1), Main_floor, 4.108414  4.42244
3/15/2024 4:10:15 PM,2.361869, (100.0  1.6  -8.0), (99.1  0.1  -6.5), Main_floor, 4.104294  4.575317
3/15/2024 4:10:15 PM,2.19478, (100.0  1.6  -8.0), (99.2  0.1  -6.7), Main_floor, 3.991653  4.554947
3/15/2024 4:10:15 PM,2.187214, (100.0  1.6  -8.0), (99.2  0.1  -6.7), Main_floor, 4.084015  4.337036
3/15/2024 4:10:15 PM,2.16238, (100.0  1.6  -8.0), (99.2  0.1  -6.8), Main_floor, 3.940735  4.531219
3/15/2024 4:10:15 PM,2.192102, (100.0  1.6  -8.0), (99.1  0.1  -6.8), Main_floor, 3.842148  4.51947
3/15/2024 4:10:15 PM,2.185024, (100.0  1.6  -8.0), (99.1  0.1  -6.8), Main_floor, 3.917053  4.468018
3/15/2024 4:10:15 PM,2.145689, (100.0  1.6  -8.0), (99.1  0.1  -6.9), Main_floor, 3.842926  4.469864
3/15/2024 4:10:15 PM,2.173494, (100.0  1.6  -8.0), (99.1  0.1  -6.8), Main_floor, 3.847794  4.273605
3/15/2024 4:10:15 PM,2.200832, (100.0  1.6  -8.0), (99.0  0.1  -6.8), Main_floor, 3.799469  4.224731
3/15/2024 4:10:15 PM,2.235871, (100.0  1.6  -8.0), (99.0  0.1  -6.8), Main_floor, 3.801697  4.141663
3/15/2024 4:10:15 PM,2.30476, (100.0  1.6  -8.0), (99.0  0.1  -6.7), Main_floor, 3.72583  4.165985
3/15/2024 4:10:15 PM,2.316742, (100.0  1.6  -8.0), (99.0  0.1  -6.7), Main_floor, 3.703247  4.181702
3/15/2024 4:10:15 PM,2.366748, (100.0  1.6  -8.0), (99.0  0.1  -6.6), Main_floor, 3.672516  4.125702
3/15/2024 4:10:15 PM,2.405856, (100.0  1.6  -8.0), (99.0  0.1  -6.5), Main_floor, 3.687332  4.029526
3/15/2024 4:10:16 PM,2.43605, (100.0  1.6  -8.0), (99.0  0.1  -6.5), Main_floor, 3.64064  3.982681
3/15/2024 4:10:16 PM,2.462088, (100.1  1.6  -8.0), (99.0  0.1  -6.5), Main_floor, 3.656433  3.889374
3/15/2024 4:10:16 PM,2.492614, (100.0  1.6  -8.1), (99.0  0.1  -6.4), Main_floor, 3.594772  3.888947
3/15/2024 4:10:16 PM,2.5491, (100.0  1.6  -8.1), (98.9  0.1  -6.4), Main_floor, 3.647491  3.813675
3/15/2024 4:10:16 PM,2.550101, (100.0  1.6  -8.1), (98.9  0.1  -6.4), Main_floor, 3.585358  3.828979
3/15/2024 4:10:16 PM,2.590325, (100.0  1.6  -8.1), (98.9  0.1  -6.4), Main_floor, 3.51619  3.749756
3/15/2024 4:10:16 PM,1.277816, (32.3  1.6  135.0), (31.7  0.9  135.8), w3, 3.51825  3.906662
3/15/2024 4:10:16 PM,1.27744, (32.3  1.6  134.9), (31.7  0.9  135.8), w3, 3.49353  3.894608
3/15/2024 4:10:16 PM,1.27184, (32.3  1.6  134.9), (31.7  0.9  135.8), w3, 3.446381  3.7892
3/15/2024 4:10:16 PM,1.283803, (32.3  1.6  134.9), (31.7  0.9  135.8), w3, 3.363617  3.743164
3/15/2024 4:10:16 PM,1.29706, (32.3  1.6  134.9), (31.7  0.9  135.8), w3, 3.307083  3.811722
3/15/2024 4:10:16 PM,1.32383, (32.3  1.6  134.9), (31.7  0.8  135.8), w3, 3.329575  3.784546
3/15/2024 4:10:16 PM,1.321694, (32.3  1.6  134.9), (31.7  0.9  135.8), w3, 3.319748  3.609482
3/15/2024 4:10:16 PM,1.304793, (32.3  1.6  134.9), (31.8  0.9  135.8), w3, 3.322754  3.590057
3/15/2024 4:10:16 PM,1.325464, (32.3  1.6  134.9), (31.7  0.9  135.8), w3, 3.36499  3.7117
3/15/2024 4:10:16 PM,1.387919, (32.3  1.6  134.8), (31.6  0.9  135.8), w3, 3.373993  3.608276
3/15/2024 4:10:16 PM,1.559388, (32.3  1.6  134.8), (31.4  0.8  135.8), w3, 3.388428  3.494141
3/15/2024 4:10:16 PM,3.031807, (32.3  1.6  134.7), (29.7  0.1  135.3), Floor 1, 3.390045  3.685959
3/15/2024 4:10:16 PM,2.905294, (32.3  1.6  134.7), (29.8  0.1  135.0), Floor 1, 3.470383  3.617416
3/15/2024 4:10:16 PM,2.863339, (32.3  1.6  134.7), (29.9  0.1  134.6), Floor 1, 3.54277  3.665024
3/15/2024 4:10:16 PM,2.867264, (32.3  1.6  134.7), (29.9  0.1  134.4), Floor 1, 3.38237  3.726028
3/15/2024 4:10:16 PM,2.941602, (32.3  1.6  134.6), (29.8  0.1  134.3), Floor 1, 3.473236  3.63356
3/15/2024 4:10:16 PM,3.035273, (32.3  1.6  134.6), (29.7  0.1  134.2), Floor 1, 3.420837  3.475754
3/15/2024 4:10:16 PM,2.286315, (32.3  1.6  134.5), (31.6  0.1  133.0), Floor 1, 3.706177  3.699768
3/15/2024 4:10:16 PM,2.291636, (32.3  1.6  134.5), (31.9  0.1  132.8), Floor 1, 3.773636  3.653625
3/15/2024 4:10:16 PM,2.184781, (32.3  1.6  134.5), (32.1  0.1  132.9), Floor 1, 3.551865  3.705338
3/15/2024 4:10:16 PM,2.208792, (32.3  1.6  134.5), (32.4  0.1  132.9), Main_floor, 3.674698  3.832016
3/15/2024 4:10:16 PM,2.183084, (32.3  1.6  134.4), (32.7  0.1  132.9), Main_floor, 3.662964  3.962906
3/15/2024 4:10:16 PM,1.544908, (32.3  1.6  134.4), (32.8  0.5  133.5), w2, 3.665207  3.878403
3/15/2024 4:10:17 PM,1.219342, (32.3  1.6  134.4), (32.8  0.7  133.7), w2, 3.670486  3.612564
3/15/2024 4:10:17 PM,1.370152, (32.3  1.6  134.4), (32.8  0.6  133.6), w2, 3.734619  4.103333
3/15/2024 4:10:17 PM,1.404224, (32.3  1.6  134.4), (32.8  0.6  133.6), w2, 3.721863  4.015732
3/15/2024 4:10:17 PM,1.610207, (32.3  1.6  134.4), (32.8  0.4  133.4), w2, 3.680145  3.985291
3/15/2024 4:10:17 PM,1.769945, (32.3  1.6  134.4), (32.8  0.3  133.3), w2, 3.56282  3.833923
3/15/2024 4:10:17 PM,1.570615, (32.3  1.6  134.4), (32.8  0.4  133.5), w2, 3.586273  3.727234
3/15/2024 4:10:17 PM,1.660748, (32.3  1.6  134.4), (32.8  0.3  133.4), w2, 3.695908  3.919266
3/15/2024 4:10:17 PM,1.839479, (32.3  1.6  134.4), (32.8  0.2  133.3), w2, 3.63559  3.827698
3/15/2024 4:10:17 PM,2.012401, (32.3  1.6  134.4), (32.8  0.1  133.1), w2, 3.729858  3.743896
3/15/2024 4:10:17 PM,2.050683, (32.3  1.6  134.4), (32.7  0.1  133.1), Main_floor, 3.696182  3.824631
3/15/2024 4:10:17 PM,2.049813, (32.3  1.6  134.4), (32.6  0.1  133.0), Main_floor, 3.697159  3.720398
3/15/2024 4:10:17 PM,2.033032, (32.3  1.6  134.3), (32.4  0.1  133.0), Main_floor, 3.656021  3.789032
3/15/2024 4:10:17 PM,2.00667, (32.3  1.6  134.3), (32.4  0.1  133.0), Main_floor, 3.723526  3.749191
3/15/2024 4:10:17 PM,1.976802, (32.3  1.6  134.3), (32.3  0.1  133.1), Main_floor, 3.744476  3.804276
3/15/2024 4:10:17 PM,1.976002, (32.3  1.6  134.3), (32.3  0.1  133.0), Main_floor, 3.756836  3.717667
3/15/2024 4:10:17 PM,1.986318, (32.3  1.6  134.3), (32.3  0.1  133.0), Main_floor, 3.802078  3.771896
3/15/2024 4:10:17 PM,1.977077, (32.3  1.6  134.3), (32.3  0.1  133.0), Main_floor, 3.636887  3.772186
3/15/2024 4:10:17 PM,1.990799, (32.2  1.6  134.3), (32.2  0.1  133.0), Main_floor, 3.760971  3.677536
3/15/2024 4:10:17 PM,1.99427, (32.2  1.6  134.2), (32.1  0.1  132.9), Main_floor, 3.72937  3.818237
3/15/2024 4:10:17 PM,1.958338, (32.2  1.6  134.2), (32.1  0.1  133.0), Main_floor, 3.804153  3.843903
3/15/2024 4:10:17 PM,1.967551, (32.2  1.6  134.2), (32.1  0.1  133.0), Main_floor, 3.8284  3.766373
3/15/2024 4:10:17 PM,1.963227, (32.2  1.6  134.2), (32.1  0.1  132.9), Main_floor, 3.776062  3.836685
3/15/2024 4:10:17 PM,1.962156, (32.2  1.6  134.2), (32.2  0.1  132.9), Main_floor, 3.855789  3.891968
3/15/2024 4:10:17 PM,1.928274, (32.2  1.6  134.1), (32.3  0.1  133.0), Main_floor, 3.725159  3.82402
3/15/2024 4:10:17 PM,1.904342, (32.3  1.6  134.1), (32.3  0.1  133.0), Main_floor, 3.747559  3.914337
3/15/2024 4:10:17 PM,1.860279, (32.3  1.6  134.1), (32.3  0.1  133.0), Main_floor, 3.735168  3.876389
3/15/2024 4:10:17 PM,1.800754, (32.3  1.6  134.1), (32.3  0.1  133.1), Main_floor, 3.678787  3.968414
3/15/2024 4:10:17 PM,1.755466, (32.3  1.6  134.0), (32.2  0.1  133.2), Main_floor, 3.674026  3.924255
3/15/2024 4:10:17 PM,1.761275, (32.2  1.6  134.0), (32.2  0.1  133.1), Main_floor, 3.650574  3.789063
3/15/2024 4:10:17 PM,1.784848, (32.2  1.6  134.0), (32.2  0.1  133.0), Main_floor, 3.621964  3.845306
3/15/2024 4:10:17 PM,1.776015, (32.2  1.6  133.9), (32.3  0.1  133.0), Main_floor, 3.616623  3.887405
3/15/2024 4:10:17 PM,1.780522, (32.2  1.6  133.9), (32.3  0.1  133.0), Main_floor, 3.589493  3.669464
3/15/2024 4:10:17 PM,1.768851, (32.3  1.5  133.9), (32.4  0.1  132.9), Main_floor, 3.495041  3.607162
3/15/2024 4:10:17 PM,1.732842, (32.3  1.5  133.9), (32.4  0.1  133.0), Main_floor, 3.529205  3.745117
3/15/2024 4:10:17 PM,1.747155, (32.3  1.5  133.8), (32.3  0.1  132.9), Main_floor, 3.520721  3.654724
3/15/2024 4:10:17 PM,1.73751, (32.3  1.5  133.8), (32.2  0.1  132.9), Main_floor, 3.678513  3.81221
3/15/2024 4:10:17 PM,1.705557, (32.3  1.5  133.8), (32.2  0.1  132.9), Main_floor, 3.679031  3.774765
3/15/2024 4:10:17 PM,1.659388, (32.3  1.5  133.7), (32.1  0.1  133.0), Main_floor, 3.651764  3.951492
3/15/2024 4:10:18 PM,1.613823, (32.3  1.6  133.7), (32.1  0.1  133.2), Main_floor, 3.607422  3.751282
3/15/2024 4:10:18 PM,1.616004, (32.4  1.6  133.7), (32.2  0.1  133.1), Main_floor, 3.708038  3.783859
3/15/2024 4:10:18 PM,1.629331, (32.4  1.6  133.6), (32.1  0.1  133.0), Main_floor, 3.535904  3.767426
3/15/2024 4:10:18 PM,1.626993, (32.4  1.6  133.6), (32.1  0.1  133.0), Main_floor, 3.585373  3.800919
3/15/2024 4:10:18 PM,1.608956, (32.3  1.6  133.6), (32.1  0.1  133.1), Main_floor, 3.569244  3.695221
3/15/2024 4:10:18 PM,1.601815, (32.3  1.6  133.6), (32.0  0.1  133.1), Main_floor, 3.615646  3.663284
3/15/2024 4:10:18 PM,1.588333, (32.3  1.5  133.5), (32.2  0.1  133.0), Main_floor, 3.595032  3.904526
3/15/2024 4:10:18 PM,1.562777, (32.3  1.5  133.5), (32.1  0.1  133.1), Main_floor, 3.478561  3.581131
3/15/2024 4:10:18 PM,1.551728, (32.3  1.5  133.5), (32.1  0.1  133.1), Main_floor, 3.419022  3.84845
3/15/2024 4:10:18 PM,1.544776, (32.3  1.5  133.5), (32.0  0.1  133.1), Main_floor, 3.567001  3.886017
3/15/2024 4:10:18 PM,1.531366, (32.3  1.5  133.5), (32.1  0.1  133.1), Main_floor, 3.516739  3.766022
3/15/2024 4:10:18 PM,1.527375, (32.3  1.5  133.4), (32.1  0.1  133.1), Main_floor, 3.531219  3.632523
3/15/2024 4:10:18 PM,1.522235, (32.3  1.5  133.4), (32.1  0.1  133.1), Main_floor, 3.465546  3.526871
3/15/2024 4:10:18 PM,1.517364, (32.2  1.5  133.4), (32.0  0.1  133.1), Main_floor, 3.5952  3.842957
3/15/2024 4:10:18 PM,1.511651, (32.2  1.5  133.4), (32.0  0.1  133.1), Main_floor, 3.551514  3.868179
3/15/2024 4:10:18 PM,1.520831, (32.2  1.5  133.4), (32.0  0.1  133.1), Main_floor, 3.557373  3.909103
3/15/2024 4:10:18 PM,1.517312, (32.2  1.5  133.4), (32.0  0.1  133.0), Main_floor, 3.465271  3.819717
3/15/2024 4:10:18 PM,1.524934, (32.2  1.5  133.3), (32.1  0.1  132.9), Main_floor, 3.474136  3.807877
3/15/2024 4:10:18 PM,1.516035, (32.2  1.5  133.3), (32.1  0.1  133.0), Main_floor, 3.41156  3.723465
3/15/2024 4:10:18 PM,1.507411, (32.2  1.5  133.3), (32.0  0.1  133.0), Main_floor, 3.51712  3.710205
3/15/2024 4:10:18 PM,1.512584, (32.2  1.5  133.3), (32.1  0.1  132.9), Main_floor, 3.267426  3.694809
3/15/2024 4:10:18 PM,1.516409, (32.2  1.5  133.3), (32.1  0.1  132.9), Main_floor, 3.23288  3.671143
3/15/2024 4:10:18 PM,1.511066, (32.2  1.5  133.2), (32.1  0.1  132.9), Main_floor, 3.202179  3.724213
3/15/2024 4:10:18 PM,1.500233, (32.2  1.5  133.2), (32.1  0.1  133.0), Main_floor, 3.524323  3.676483
3/15/2024 4:10:18 PM,1.495338, (32.2  1.5  133.2), (32.1  0.1  133.0), Main_floor, 3.526062  3.732056
3/15/2024 4:10:18 PM,1.48959, (32.2  1.5  133.2), (32.1  0.1  133.0), Main_floor, 3.495712  3.745453
3/15/2024 4:10:18 PM,1.484907, (32.2  1.5  133.2), (32.1  0.1  133.0), Main_floor, 3.588089  3.68457
3/15/2024 4:10:18 PM,1.486188, (32.2  1.5  133.2), (32.1  0.1  133.0), Main_floor, 3.560593  3.743515
3/15/2024 4:10:18 PM,1.485738, (32.2  1.5  133.2), (32.1  0.1  133.0), Main_floor, 3.448959  3.681458
3/15/2024 4:10:18 PM,1.487827, (32.2  1.5  133.2), (32.1  0.1  132.9), Main_floor, 3.429611  3.777466
3/15/2024 4:10:18 PM,1.483642, (32.2  1.5  133.1), (32.1  0.1  133.0), Main_floor, 3.375519  3.74411
3/15/2024 4:10:18 PM,1.481299, (32.2  1.5  133.1), (32.1  0.1  132.9), Main_floor, 3.512924  3.622498
3/15/2024 4:10:18 PM,1.4766, (32.1  1.5  133.2), (32.2  0.1  133.1), Main_floor, 1.693222  -1
3/15/2024 4:10:18 PM,1.486352, (32.1  1.5  133.2), (32.0  0.1  133.4), Floor 1, 3.647446  -1
