subID,trial,Room,Condition,moveItem,Repeat,Block,ObjectMovedIs,start,end,TarPos_x,TarPos_z,TarRot_x,TarRot_z,Start_SubPos_x,Start_SubPos_z,Start_SubRot_x,Start_SubRot_z,TargetReached,End_SubPos_x,End_SubPos_z,End_SubRot_x,End_SubRot_z,response,RT,
gin_gin3,0,Room_121,stay,yes,A,1,left,A,A,32.25,133.05,0,0,32.23854,132.9641,-0.0899291,-0.2246197,True,32.20488,132.9917,0.2324529,0.3574186,No response,N/A,
gin_gin3,0,Room_121,stay,yes,A,1,left,A,B,61.94855,131.925,0,0,61.89346,131.9292,0.1034287,0.1073511,True,61.86727,131.9988,0.1762647,0.122385,Right,0.9057489,
