Ending experiment at 3/27/2024 10:06:28 AM
Time, Room, Distance, Subject Coord, Item Coord, Item, Pupil Size(left right)
3/27/2024 10:06:37 AM,Room_121, 6.57215, (100.7  1.6  -7.8), (94.4  -0.1  -7.4), Main_floor, 3.7146  3.419052
3/27/2024 10:06:37 AM,Room_121, 6.713581, (100.7  1.6  -7.8), (94.2  -0.1  -7.3), Main_floor, 3.719818  3.413193
3/27/2024 10:06:37 AM,Room_121, 7.034156, (100.7  1.6  -7.8), (93.9  -0.1  -7.3), Main_floor, 3.709991  3.422134
3/27/2024 10:06:37 AM,Room_121, 6.980249, (100.7  1.6  -7.8), (94.0  -0.1  -7.3), Main_floor, 3.667801  3.405228
3/27/2024 10:06:37 AM,Room_121, 6.832831, (100.7  1.6  -7.8), (94.1  -0.1  -7.3), Main_floor, 3.687897  3.349182
3/27/2024 10:06:37 AM,Room_121, 6.904091, (100.7  1.6  -7.8), (94.0  -0.1  -7.3), Main_floor, 3.678574  3.391296
3/27/2024 10:06:37 AM,Room_121, 7.139101, (100.7  1.6  -7.9), (93.8  -0.1  -7.3), Main_floor, 3.586243  3.364639
3/27/2024 10:06:37 AM,Room_121, 7.446701, (100.7  1.6  -7.9), (93.5  -0.1  -7.2), Main_floor, 3.59491  3.325577
3/27/2024 10:06:37 AM,Room_121, 7.852629, (100.7  1.6  -7.9), (93.1  -0.1  -7.1), Main_floor, 3.677246  3.365082
3/27/2024 10:06:37 AM,Room_121, 7.918463, (100.7  1.6  -7.9), (93.0  -0.1  -7.1), Main_floor, 3.466766  3.409729
3/27/2024 10:06:37 AM,Room_121, 7.685605, (100.7  1.6  -7.8), (93.3  -0.1  -7.1), Main_floor, 3.485062  3.368301
3/27/2024 10:06:37 AM,Room_121, 7.430406, (100.7  1.6  -7.9), (93.5  -0.1  -7.1), Main_floor, 3.513855  3.269791
3/27/2024 10:06:37 AM,Room_121, 8.096805, (100.7  1.6  -7.9), (93.0  -0.1  -6.3), Main_floor, 3.492081  3.388184
3/27/2024 10:06:37 AM,Room_121, 9.102223, (100.7  1.6  -7.9), (92.2  -0.1  -5.1), Main_floor, 3.591217  3.270447
3/27/2024 10:06:37 AM,Room_121, 9.989244, (100.7  1.6  -7.9), (91.6  -0.1  -4.2), Main_floor, 3.693008  3.28418
3/27/2024 10:06:37 AM,Room_121, 11.16534, (100.8  1.6  -7.9), (90.5  -0.1  -3.8), Main_floor, 3.663177  3.196564
3/27/2024 10:06:37 AM,Room_121, 10.85073, (100.8  1.6  -7.9), (90.8  -0.1  -4.0), Main_floor, 3.624222  3.345413
3/27/2024 10:06:37 AM,Room_121, 11.38142, (100.8  1.6  -7.9), (90.1  -0.1  -4.3), Main_floor, 3.580338  3.323776
3/27/2024 10:06:37 AM,Room_121, 12.35502, (100.8  1.6  -7.9), (89.2  -0.1  -3.9), Main_floor, 3.61087  3.293701
3/27/2024 10:06:37 AM,Room_121, 12.15694, (100.8  1.6  -7.9), (89.4  -0.1  -4.0), Main_floor, 3.663406  3.300888
3/27/2024 10:06:38 AM,Room_121, 12.34577, (100.8  1.6  -7.9), (89.2  -0.1  -3.9), Main_floor, 3.489761  3.293655
3/27/2024 10:06:38 AM,Room_121, 11.64095, (100.8  1.6  -7.9), (89.8  -0.1  -4.3), Main_floor, 3.660629  3.323822
3/27/2024 10:06:38 AM,Room_121, 10.60011, (100.8  1.6  -7.9), (90.8  -0.1  -4.7), Main_floor, 3.465637  3.304245
3/27/2024 10:06:38 AM,Room_121, 10.73403, (100.8  1.6  -7.9), (90.7  -0.1  -4.7), Main_floor, 3.617004  3.350494
3/27/2024 10:06:38 AM,Room_121, 11.89037, (100.8  1.6  -7.9), (89.5  -0.1  -4.4), Main_floor, 3.621674  3.35054
3/27/2024 10:06:38 AM,Room_121, 21.77543, (100.8  1.6  -7.9), (79.9  -0.1  -2.0), Main_floor, 3.572571  3.43808
3/27/2024 10:06:38 AM,Room_121, 68.98946, (100.8  1.6  -7.9), (32.9  0.6  4.2), w4, 3.383713  3.378281
3/27/2024 10:06:39 AM,Room_121, 35.88953, (100.8  1.6  -7.8), (65.0  -0.1  -7.0), Main_floor, 3.550629  3.340485
3/27/2024 10:06:40 AM,Room_121, 20.67593, (100.8  1.6  -7.9), (80.2  -0.1  -7.3), Main_floor, 3.593033  3.411377
3/27/2024 10:06:40 AM,Room_121, 22.54295, (100.8  1.6  -7.9), (78.3  -0.1  -7.3), Main_floor, 3.603577  3.370285
3/27/2024 10:06:40 AM,Room_121, 23.03517, (100.8  1.6  -7.9), (77.8  -0.1  -7.3), Main_floor, 3.603531  3.395889
3/27/2024 10:06:40 AM,Room_121, 23.46061, (100.8  1.6  -7.9), (77.4  -0.1  -7.2), Main_floor, 3.599304  3.371872
3/27/2024 10:06:40 AM,Room_121, 23.78102, (100.8  1.6  -7.9), (77.1  -0.1  -7.2), Main_floor, 3.555161  3.335739
3/27/2024 10:06:40 AM,Room_121, 24.12517, (100.8  1.6  -7.9), (76.7  -0.1  -7.3), Main_floor, 3.542709  3.34375
3/27/2024 10:06:40 AM,Room_121, 23.11449, (100.8  1.6  -7.9), (77.7  -0.1  -7.3), Main_floor, 3.540649  3.259628
3/27/2024 10:06:40 AM,Room_121, 14.96771, (100.8  1.6  -7.9), (85.9  -0.1  -6.9), Main_floor, 3.598068  3.281769
3/27/2024 10:06:40 AM,Room_121, 10.90743, (100.8  1.6  -7.9), (90.1  -0.1  -6.5), Main_floor, 3.610397  3.256699
3/27/2024 10:06:40 AM,Room_121, 10.58984, (100.8  1.6  -7.9), (90.4  -0.1  -6.4), Main_floor, 3.606277  3.278351
3/27/2024 10:06:40 AM,Room_121, 10.3541, (100.8  1.6  -7.9), (90.7  -0.1  -6.2), Main_floor, 3.600327  3.326218
3/27/2024 10:06:40 AM,Room_121, 10.25378, (100.8  1.6  -7.9), (90.8  -0.1  -6.2), Main_floor, 3.589401  3.356232
3/27/2024 10:06:40 AM,Room_121, 10.38151, (100.8  1.6  -7.9), (90.7  -0.1  -6.2), Main_floor, 3.568115  3.322968
3/27/2024 10:06:40 AM,Room_121, 10.38618, (100.8  1.6  -7.9), (90.7  -0.1  -6.2), Main_floor, 3.527939  3.326523
3/27/2024 10:06:40 AM,Room_121, 10.68062, (100.8  1.6  -7.9), (90.4  -0.1  -6.3), Main_floor, 3.535904  3.298172
3/27/2024 10:06:40 AM,Room_121, 10.30689, (100.8  1.6  -7.9), (90.7  -0.1  -6.3), Main_floor, 3.596878  3.304276
3/27/2024 10:06:40 AM,Room_121, 10.24139, (100.8  1.6  -7.9), (90.8  -0.1  -6.3), Main_floor, 3.570007  3.374268
3/27/2024 10:06:40 AM,Room_121, 10.25662, (100.8  1.6  -7.9), (90.8  -0.1  -6.3), Main_floor, 3.583862  3.337616
3/27/2024 10:06:40 AM,Room_121, 10.34608, (100.8  1.6  -7.9), (90.7  -0.1  -6.3), Main_floor, 3.603561  3.319763
3/27/2024 10:06:40 AM,Room_121, 10.9743, (100.8  1.6  -7.9), (90.1  -0.1  -6.3), Main_floor, 3.59137  3.32074
3/27/2024 10:06:40 AM,Room_121, 10.85059, (100.8  1.6  -7.9), (90.2  -0.1  -6.3), Main_floor, 3.586014  3.344833
3/27/2024 10:06:40 AM,Room_121, 11.43546, (100.8  1.6  -7.9), (89.6  -0.1  -6.2), Main_floor, 3.531525  3.278778
3/27/2024 10:06:40 AM,Room_121, 44.67456, (100.8  1.6  -7.8), (56.6  -0.1  -1.3), Main_floor, 3.716156  3.233261
3/27/2024 10:06:41 AM,Room_121, 19.36675, (100.8  1.6  -7.9), (81.6  -0.1  -5.5), Main_floor, 3.373383  3.1978
3/27/2024 10:06:41 AM,Room_121, 10.18668, (100.8  1.6  -7.9), (90.8  -0.1  -6.5), Main_floor, 3.276947  3.067535
3/27/2024 10:06:41 AM,Room_121, 5.996889, (100.8  1.6  -7.9), (95.1  -0.1  -7.1), Main_floor, 3.405396  3.145035
3/27/2024 10:06:41 AM,Room_121, 4.851762, (100.8  1.6  -7.9), (96.3  -0.1  -7.2), Main_floor, 3.274521  3.188278
3/27/2024 10:06:41 AM,Room_121, 3.861767, (100.8  1.6  -7.9), (97.4  -0.1  -7.2), Main_floor, 3.091797  3.107529
3/27/2024 10:06:41 AM,Room_121, 3.60257, (100.8  1.6  -7.9), (97.6  -0.1  -7.3), Main_floor, 3.088882  3.096634
