Time, Distance, Subject Coord, Item Coord, Item, Pupil Size(left right)
3/18/2024 9:41:09 AM,4.550712, (100.0  1.7  -10.8), (99.7  0.1  -6.6), Main_floor, 5.090958  5.821915
3/18/2024 9:41:09 AM,15.00454, (100.0  1.7  -10.8), (99.2  0.3  4.2), w4, 5.322662  5.795227
3/18/2024 9:41:09 AM,14.90746, (100.0  1.7  -10.7), (99.5  1.3  4.2), w4, 5.389175  5.767197
3/18/2024 9:41:09 AM,14.91487, (100.0  1.7  -10.7), (99.3  1.1  4.2), w4, 5.246109  5.938156
3/18/2024 9:41:09 AM,14.90135, (100.0  1.7  -10.7), (99.5  1.0  4.2), w4, 5.258926  5.836029
3/18/2024 9:41:09 AM,14.89554, (100.0  1.7  -10.7), (100.2  0.9  4.2), w4, 5.259766  5.668427
3/18/2024 9:41:09 AM,14.87424, (100.0  1.7  -10.7), (100.1  1.1  4.2), w4, 5.283264  5.787888
3/18/2024 9:41:09 AM,14.85877, (100.0  1.8  -10.6), (98.7  2.3  4.2), w4, 4.769623  5.230453
3/18/2024 9:41:09 AM,14.83283, (100.0  1.8  -10.6), (98.8  1.5  4.2), w4, 4.737152  5.385483
3/18/2024 9:41:09 AM,14.83715, (100.0  1.8  -10.6), (98.7  1.2  4.2), w4, 4.653809  5.226486
3/18/2024 9:41:09 AM,14.85222, (99.9  1.8  -10.6), (98.7  0.6  4.2), w4, 4.791412  5.254333
3/18/2024 9:41:09 AM,14.85746, (99.9  1.8  -10.6), (98.9  0.2  4.2), w4, 4.778839  5.148163
3/18/2024 9:41:09 AM,14.83049, (99.9  1.8  -10.6), (99.5  0.1  4.2), w4, 4.681396  5.138535
3/18/2024 9:41:09 AM,13.49175, (99.9  1.8  -10.6), (99.0  0.1  2.8), Main_floor, 4.67627  5.215286
3/18/2024 9:41:09 AM,14.83409, (99.9  1.7  -10.5), (98.7  0.1  4.2), w4, 4.790985  5.262604
3/18/2024 9:41:09 AM,10.17042, (99.9  1.7  -10.5), (98.8  0.1  -0.6), Main_floor, 4.277771  4.981171
3/18/2024 9:41:09 AM,13.44058, (99.7  1.8  -10.5), (100.0  0.1  2.9), Main_floor, 4.630936  5.679474
3/18/2024 9:41:09 AM,8.685191, (99.7  1.8  -10.4), (98.7  0.1  -2.0), Main_floor, 4.698624  5.517456
3/18/2024 9:41:10 AM,9.157822, (99.7  1.8  -10.4), (98.0  0.1  -1.6), Main_floor, 4.730194  5.479416
3/18/2024 9:41:10 AM,12.61218, (99.7  1.8  -10.4), (97.2  0.1  1.8), Main_floor, 4.905701  5.579025
3/18/2024 9:41:10 AM,6.948411, (99.7  1.8  -10.4), (98.3  0.1  -3.8), Main_floor, 4.907623  5.459335
3/18/2024 9:41:10 AM,5.309624, (99.6  1.8  -10.4), (99.2  0.1  -5.4), Main_floor, 4.714798  5.107513
3/18/2024 9:41:10 AM,5.316896, (99.6  1.8  -10.4), (99.3  0.1  -5.4), Main_floor, -1  5.042953
3/18/2024 9:41:10 AM,4.117738, (99.6  1.8  -10.4), (99.2  0.1  -6.7), Main_floor, 4.658417  -1
3/18/2024 9:41:10 AM,6.364779, (99.6  1.8  -9.8), (98.8  0.1  -3.7), Main_floor, 3.909729  -1
3/18/2024 9:41:11 AM,5.719171, (99.6  1.8  -9.7), (100.1  0.1  -4.3), Main_floor, 4.030731  -1
3/18/2024 9:41:11 AM,4.598985, (99.6  1.8  -9.7), (99.6  0.1  -5.4), Main_floor, 3.876694  5.110886
3/18/2024 9:41:11 AM,7.713568, (99.5  1.8  -9.7), (102.4  0.1  -2.7), Main_floor, 3.885712  4.92807
3/18/2024 9:41:11 AM,4.642794, (99.5  1.8  -9.6), (99.2  0.1  -5.3), Main_floor, 4.654404  4.836975
3/18/2024 9:41:11 AM,4.42205, (99.5  1.7  -9.6), (101.0  0.1  -5.8), Main_floor, 4.690964  5.471329
3/18/2024 9:41:11 AM,3.980032, (99.5  1.7  -9.5), (99.8  0.1  -5.9), Main_floor, 4.92601  5.848099
3/18/2024 9:41:11 AM,5.066281, (99.5  1.7  -9.5), (100.5  0.1  -4.8), Main_floor, 5.063232  5.64386
3/18/2024 9:41:11 AM,4.23102, (99.4  1.7  -9.5), (100.5  0.1  -5.7), Main_floor, 4.95929  5.608459
3/18/2024 9:41:11 AM,5.139387, (99.4  1.7  -9.5), (100.6  0.1  -4.7), Main_floor, 5.041611  5.973694
3/18/2024 9:41:11 AM,5.58754, (99.4  1.7  -9.4), (100.6  0.1  -4.2), Main_floor, 5.066208  5.823257
3/18/2024 9:41:11 AM,5.621274, (99.4  1.7  -9.4), (100.4  0.1  -4.1), Main_floor, 5.365387  6.035172
3/18/2024 9:41:11 AM,5.847172, (99.4  1.7  -9.3), (100.6  0.1  -3.9), Main_floor, 5.336044  5.991714
3/18/2024 9:41:11 AM,5.178663, (99.4  1.7  -9.3), (100.6  0.1  -4.6), Main_floor, 5.091843  5.789673
3/18/2024 9:41:11 AM,3.982342, (99.4  1.7  -9.2), (99.8  0.1  -5.6), Main_floor, 4.8022  -1
3/18/2024 9:41:11 AM,5.318994, (99.4  1.7  -9.2), (100.1  0.1  -4.2), Main_floor, 5.302444  -1
3/18/2024 9:41:11 AM,6.09586, (99.3  1.8  -9.1), (101.0  0.1  -3.5), Main_floor, 5.179962  6.088226
3/18/2024 9:41:11 AM,6.936874, (99.3  1.8  -9.1), (101.2  0.1  -2.7), Main_floor, 5.374863  5.803528
3/18/2024 9:41:11 AM,8.493612, (99.3  1.8  -9.1), (101.5  0.1  -1.0), Main_floor, 5.283768  5.998154
3/18/2024 9:41:11 AM,8.188991, (99.3  1.7  -9.0), (101.5  0.1  -1.3), Main_floor, 5.225571  5.841583
3/18/2024 9:41:11 AM,8.590668, (99.3  1.7  -9.0), (101.5  0.1  -0.9), Main_floor, 5.320328  5.889374
3/18/2024 9:41:11 AM,8.369346, (99.4  1.7  -9.0), (101.3  0.1  -1.0), Main_floor, 5.243515  5.803833
3/18/2024 9:41:11 AM,8.207951, (99.4  1.7  -8.9), (100.7  0.1  -1.0), Main_floor, 5.205627  5.967102
3/18/2024 9:41:11 AM,8.561384, (99.4  1.7  -8.9), (100.7  0.1  -0.6), Main_floor, 5.375595  5.947495
3/18/2024 9:41:11 AM,8.795833, (99.4  1.7  -8.9), (100.8  0.1  -0.3), Main_floor, 5.410461  5.983246
3/18/2024 9:41:11 AM,8.154813, (99.4  1.7  -8.8), (100.6  0.1  -0.9), Main_floor, 5.357834  5.817856
3/18/2024 9:41:11 AM,8.400364, (99.4  1.7  -8.8), (100.8  0.1  -0.7), Main_floor, 5.472931  5.967346
3/18/2024 9:41:11 AM,8.14684, (99.4  1.7  -8.8), (100.8  0.1  -0.9), Main_floor, 5.432556  5.977524
3/18/2024 9:41:11 AM,8.845099, (99.4  1.7  -8.7), (100.9  0.1  -0.2), Main_floor, 5.364105  5.85289
3/18/2024 9:41:11 AM,8.482558, (99.4  1.7  -8.7), (100.9  0.1  -0.5), Main_floor, 5.313858  6.077621
3/18/2024 9:41:11 AM,7.764002, (99.4  1.7  -8.7), (100.8  0.1  -1.2), Main_floor, 5.338913  5.916306
3/18/2024 9:41:11 AM,7.363873, (99.4  1.7  -8.7), (100.8  0.1  -1.6), Main_floor, 5.392059  6.066864
3/18/2024 9:41:11 AM,7.082196, (99.4  1.7  -8.7), (100.8  0.1  -1.9), Main_floor, 5.420074  6.063141
3/18/2024 9:41:11 AM,7.397093, (99.4  1.7  -8.6), (100.9  0.1  -1.6), Main_floor, 5.382004  5.844818
3/18/2024 9:41:12 AM,7.504993, (99.4  1.7  -8.6), (101.0  0.1  -1.5), Main_floor, 5.433838  5.887085
3/18/2024 9:41:12 AM,7.876873, (99.4  1.8  -8.6), (101.1  0.1  -1.1), Main_floor, 5.400803  6.055939
3/18/2024 9:41:12 AM,8.50288, (99.4  1.8  -8.6), (101.3  0.1  -0.5), Main_floor, 5.396576  5.94519
3/18/2024 9:41:12 AM,5.71712, (99.4  1.7  -8.4), (100.3  0.1  -3.0), Main_floor, 5.303452  5.966248
3/18/2024 9:41:12 AM,5.656569, (99.4  1.7  -8.4), (100.4  0.1  -3.1), Main_floor, 5.171478  6.000641
3/18/2024 9:41:12 AM,6.170119, (99.4  1.7  -8.4), (101.1  0.1  -2.7), Main_floor, 5.212814  5.95546
3/18/2024 9:41:12 AM,6.692017, (99.4  1.7  -8.4), (100.9  0.1  -2.0), Main_floor, 5.349503  6.167236
3/18/2024 9:41:12 AM,6.87431, (99.4  1.7  -8.3), (101.4  0.1  -2.0), Main_floor, 5.220367  5.926346
3/18/2024 9:41:12 AM,6.931259, (99.4  1.7  -8.3), (101.6  0.1  -2.0), Main_floor, 5.257126  5.932297
3/18/2024 9:41:12 AM,7.171805, (99.4  1.7  -8.3), (101.6  0.1  -1.7), Main_floor, 5.165527  6.025482
3/18/2024 9:41:12 AM,6.551818, (99.4  1.7  -8.3), (100.8  0.1  -2.1), Main_floor, 5.325531  6.103073
3/18/2024 9:41:12 AM,6.317786, (99.4  1.7  -8.3), (100.8  0.1  -2.3), Main_floor, 5.37001  6.144455
3/18/2024 9:41:12 AM,6.397443, (99.4  1.7  -8.3), (100.8  0.1  -2.2), Main_floor, 5.33078  5.946457
3/18/2024 9:41:12 AM,6.410363, (99.4  1.7  -8.2), (100.7  0.1  -2.2), Main_floor, 5.319031  6.159409
3/18/2024 9:41:12 AM,6.030889, (99.4  1.7  -8.2), (100.7  0.1  -2.6), Main_floor, 5.359314  5.866226
3/18/2024 9:41:12 AM,5.814776, (99.4  1.7  -8.2), (100.5  0.1  -2.7), Main_floor, 5.324783  6.188461
3/18/2024 9:41:12 AM,5.979919, (99.5  1.7  -8.2), (100.7  0.1  -2.6), Main_floor, 5.461884  5.671173
3/18/2024 9:41:12 AM,5.556849, (99.5  1.7  -8.2), (100.6  0.1  -3.0), Main_floor, 5.396515  6.237915
3/18/2024 9:41:12 AM,4.932105, (99.5  1.7  -8.2), (100.4  0.1  -3.6), Main_floor, 5.255585  6.092361
3/18/2024 9:41:12 AM,4.938784, (99.5  1.7  -8.1), (100.4  0.1  -3.6), Main_floor, 5.328125  5.98381
3/18/2024 9:41:12 AM,4.903903, (99.5  1.7  -8.1), (100.4  0.1  -3.6), Main_floor, 5.398163  5.930908
3/18/2024 9:41:12 AM,5.138236, (99.5  1.7  -8.1), (100.5  0.1  -3.4), Main_floor, 5.469116  5.988785
3/18/2024 9:41:12 AM,4.954233, (99.5  1.7  -8.1), (100.5  0.1  -3.5), Main_floor, 5.432663  5.910812
3/18/2024 9:41:12 AM,4.926713, (99.5  1.7  -8.1), (100.4  0.1  -3.6), Main_floor, 5.388885  6.124374
3/18/2024 9:41:12 AM,5.0982, (99.5  1.7  -8.1), (100.5  0.1  -3.4), Main_floor, 5.382538  5.991318
3/18/2024 9:41:12 AM,5.212181, (99.5  1.7  -8.0), (100.5  0.1  -3.2), Main_floor, 5.25412  6.228165
3/18/2024 9:41:12 AM,4.988116, (99.5  1.7  -8.0), (100.4  0.1  -3.4), Main_floor, 5.353867  6.137375
3/18/2024 9:41:12 AM,4.848837, (99.5  1.7  -8.0), (100.3  0.1  -3.5), Main_floor, 5.336227  6.095474
3/18/2024 9:41:12 AM,4.638583, (99.5  1.7  -8.0), (100.2  0.1  -3.7), Main_floor, 5.35318  6.154327
3/18/2024 9:41:12 AM,3.359027, (99.4  1.7  -8.0), (100.6  0.1  -5.3), Main_floor, 5.186356  5.37645
3/18/2024 9:41:12 AM,4.124712, (99.5  1.7  -8.0), (100.1  0.1  -4.2), Main_floor, 5.086197  -1
3/18/2024 9:41:12 AM,4.630232, (99.5  1.8  -7.9), (100.8  0.1  -3.8), Main_floor, 5.485657  6.176102
3/18/2024 9:41:12 AM,4.511139, (99.5  1.8  -7.9), (100.8  0.1  -3.9), Main_floor, 5.499619  6.178802
3/18/2024 9:41:12 AM,4.977422, (99.5  1.8  -7.9), (101.0  0.1  -3.4), Main_floor, 5.394897  6.144104
3/18/2024 9:41:12 AM,5.317208, (99.5  1.8  -7.8), (101.1  0.1  -3.1), Main_floor, 5.543793  6.167633
3/18/2024 9:41:12 AM,4.807632, (99.5  1.8  -7.8), (100.9  0.1  -3.6), Main_floor, 5.632797  6.278458
3/18/2024 9:41:12 AM,3.820668, (99.5  1.7  -7.8), (100.8  0.1  -4.6), Main_floor, 5.479996  6.032379
3/18/2024 9:41:13 AM,4.195621, (99.5  1.7  -7.8), (100.8  0.1  -4.2), Main_floor, 5.395432  6.253357
3/18/2024 9:41:13 AM,3.945943, (99.5  1.7  -7.8), (100.9  0.1  -4.5), Main_floor, 5.477982  6.149185
3/18/2024 9:41:13 AM,4.01962, (99.5  1.7  -7.8), (100.8  0.1  -4.4), Main_floor, 5.408463  6.198318
3/18/2024 9:41:13 AM,3.927338, (99.5  1.7  -7.8), (100.7  0.1  -4.4), Main_floor, 5.581268  6.113327
3/18/2024 9:41:13 AM,3.895087, (99.5  1.7  -7.8), (100.8  0.1  -4.5), Main_floor, 5.405365  6.219727
3/18/2024 9:41:13 AM,3.966302, (99.5  1.7  -7.8), (100.8  0.1  -4.4), Main_floor, 5.412994  6.150421
3/18/2024 9:41:13 AM,3.531135, (99.5  1.7  -7.7), (100.5  0.1  -4.8), Main_floor, 5.370773  6.408035
3/18/2024 9:41:13 AM,3.382544, (99.5  1.7  -7.7), (100.6  0.1  -5.0), Main_floor, 5.364502  6.038864
3/18/2024 9:41:13 AM,3.198149, (99.5  1.7  -7.7), (100.5  0.1  -5.2), Main_floor, 5.473114  6.221573
3/18/2024 9:41:13 AM,3.339354, (99.5  1.7  -7.7), (100.5  0.1  -5.0), Main_floor, 5.453995  6.230621
3/18/2024 9:41:13 AM,3.405673, (99.6  1.7  -7.7), (100.5  0.1  -4.9), Main_floor, 5.488007  6.17952
3/18/2024 9:41:13 AM,3.413459, (99.5  1.7  -7.7), (100.6  0.1  -4.9), Main_floor, 5.539276  6.183655
3/18/2024 9:41:13 AM,3.424491, (99.5  1.7  -7.7), (100.6  0.1  -4.9), Main_floor, 5.520279  6.011368
3/18/2024 9:41:13 AM,3.316067, (99.5  1.7  -7.7), (100.5  0.1  -5.0), Main_floor, 5.549759  6.285919
3/18/2024 9:41:13 AM,3.284158, (99.5  1.7  -7.7), (100.5  0.1  -5.0), Main_floor, 5.56337  6.182205
3/18/2024 9:41:13 AM,3.357081, (99.6  1.7  -7.7), (100.5  0.1  -4.9), Main_floor, 5.538452  6.349762
3/18/2024 9:41:13 AM,3.303579, (99.6  1.7  -7.7), (100.5  0.1  -5.0), Main_floor, 5.525223  6.217834
3/18/2024 9:41:13 AM,3.27787, (99.6  1.7  -7.7), (100.5  0.1  -5.0), Main_floor, 5.673706  6.241852
3/18/2024 9:41:13 AM,3.246679, (99.6  1.7  -7.7), (100.5  0.1  -5.0), Main_floor, 5.646332  6.317413
3/18/2024 9:41:13 AM,3.301621, (99.6  1.7  -7.7), (100.5  0.1  -5.0), Main_floor, 5.60878  6.22316
3/18/2024 9:41:13 AM,3.292085, (99.6  1.7  -7.7), (100.5  0.1  -5.0), Main_floor, 5.627029  6.133057
3/18/2024 9:41:13 AM,3.266962, (99.6  1.7  -7.7), (100.4  0.1  -5.0), Main_floor, 5.643539  6.21846
3/18/2024 9:41:13 AM,3.261664, (99.6  1.7  -7.7), (100.5  0.1  -5.0), Main_floor, 5.641388  6.133896
3/18/2024 9:41:13 AM,3.313064, (99.6  1.7  -7.7), (100.4  0.1  -4.9), Main_floor, 5.48938  6.278
3/18/2024 9:41:13 AM,3.321787, (99.6  1.7  -7.7), (100.4  0.1  -4.9), Main_floor, 5.640427  6.27507
3/18/2024 9:41:13 AM,3.291634, (99.6  1.7  -7.7), (100.4  0.1  -5.0), Main_floor, 5.603592  6.360718
3/18/2024 9:41:13 AM,3.226848, (99.6  1.7  -7.7), (100.4  0.1  -5.0), Main_floor, 5.709579  6.234833
3/18/2024 9:41:13 AM,3.288438, (99.6  1.7  -7.7), (100.4  0.1  -4.9), Main_floor, 5.679016  6.40065
3/18/2024 9:41:13 AM,3.241025, (99.6  1.7  -7.7), (100.4  0.1  -5.0), Main_floor, 5.657028  6.297668
3/18/2024 9:41:13 AM,3.27033, (99.6  1.7  -7.7), (100.4  0.1  -5.0), Main_floor, 5.741989  6.295288
3/18/2024 9:41:13 AM,3.261464, (99.6  1.7  -7.7), (100.4  0.1  -5.0), Main_floor, 5.763702  6.266968
3/18/2024 9:41:13 AM,3.247722, (99.6  1.7  -7.7), (100.4  0.1  -5.0), Main_floor, 5.698044  6.298981
3/18/2024 9:41:13 AM,3.214921, (99.6  1.7  -7.7), (100.4  0.1  -5.0), Main_floor, 5.749557  6.296799
3/18/2024 9:41:13 AM,3.294423, (99.6  1.7  -7.7), (100.4  0.1  -4.9), Main_floor, 5.766312  6.251877
3/18/2024 9:41:13 AM,3.330465, (99.6  1.7  -7.7), (100.4  0.1  -4.9), Main_floor, 5.748795  6.448227
3/18/2024 9:41:13 AM,3.205908, (99.6  1.7  -7.7), (100.3  0.1  -5.0), Main_floor, 5.804062  6.307343
3/18/2024 9:41:13 AM,3.03745, (99.6  1.7  -7.7), (100.2  0.1  -5.2), Main_floor, -1  5.675659
3/18/2024 9:41:13 AM,5.869251, (99.6  1.7  -7.7), (100.2  0.1  -2.1), Main_floor, 5.341461  6.250443
3/18/2024 9:41:13 AM,5.750082, (99.6  1.7  -7.7), (100.3  0.1  -2.2), Main_floor, 5.390472  6.18132
3/18/2024 9:41:13 AM,5.698238, (99.6  1.7  -7.7), (100.4  0.1  -2.3), Main_floor, 5.362793  6.141373
3/18/2024 9:41:13 AM,5.554869, (99.6  1.7  -7.7), (100.3  0.1  -2.5), Main_floor, 5.480362  6.100204
3/18/2024 9:41:13 AM,5.736275, (99.6  1.7  -7.7), (100.1  0.1  -2.3), Main_floor, 5.627319  6.249802
3/18/2024 9:41:13 AM,5.560421, (99.6  1.7  -7.7), (100.1  0.1  -2.5), Main_floor, 5.531403  6.310623
3/18/2024 9:41:13 AM,4.353786, (99.6  1.7  -7.7), (100.0  0.1  -3.7), Main_floor, 5.422882  6.007156
3/18/2024 9:41:14 AM,1.938826, (99.6  1.7  -7.8), (99.7  0.1  -6.8), Main_floor, -1  5.93602
3/18/2024 9:41:14 AM,1.938272, (99.6  1.7  -7.8), (99.7  0.1  -6.8), Main_floor, 5.271393  5.853897
3/18/2024 9:41:14 AM,1.934006, (99.6  1.7  -7.8), (99.7  0.1  -6.9), Main_floor, 5.236343  5.804047
3/18/2024 9:41:14 AM,1.963498, (99.6  1.7  -7.8), (99.7  0.1  -6.8), Main_floor, 5.240585  5.811203
3/18/2024 9:41:14 AM,1.990886, (99.6  1.7  -7.9), (99.6  0.1  -6.8), Main_floor, 5.35936  5.89122
3/18/2024 9:41:14 AM,1.082676, (31.9  1.7  135.2), (31.9  0.8  135.8), w3, 5.294037  5.931244
3/18/2024 9:41:14 AM,0.9911475, (31.8  1.7  135.2), (31.9  1.0  135.8), w3, 5.284683  5.774887
3/18/2024 9:41:14 AM,0.9773453, (31.8  1.7  135.1), (31.9  1.0  135.8), w3, 5.321518  5.970337
3/18/2024 9:41:14 AM,0.9743994, (31.8  1.7  135.1), (31.9  1.0  135.8), w3, 5.336212  5.983749
3/18/2024 9:41:14 AM,0.9820668, (31.8  1.7  135.1), (31.9  1.0  135.8), w3, 5.370438  6.025345
3/18/2024 9:41:14 AM,0.9997025, (31.8  1.7  135.1), (31.9  1.0  135.8), w3, 5.307892  6.045151
3/18/2024 9:41:14 AM,0.9917868, (31.8  1.7  135.1), (31.9  1.1  135.8), w3, 5.29631  6.073196
3/18/2024 9:41:14 AM,1.005541, (31.8  1.7  135.0), (31.9  1.1  135.8), w3, 5.37439  6.075546
3/18/2024 9:41:14 AM,1.009089, (31.8  1.7  135.0), (31.9  1.1  135.8), w3, 5.322525  6.014069
3/18/2024 9:41:14 AM,1.02037, (31.8  1.7  135.0), (31.9  1.1  135.8), w3, 5.315445  6.065628
3/18/2024 9:41:14 AM,1.038559, (31.8  1.7  135.0), (31.9  1.1  135.8), w3, 5.267105  6.150696
3/18/2024 9:41:14 AM,1.032935, (31.8  1.7  135.0), (31.7  1.1  135.8), w3, 5.277969  5.888107
3/18/2024 9:41:14 AM,1.015797, (31.8  1.7  134.9), (31.6  1.2  135.8), w3, 5.146866  5.854721
3/18/2024 9:41:14 AM,1.184267, (31.8  1.7  134.9), (31.2  1.2  135.8), w3, 5.116974  5.813629
3/18/2024 9:41:14 AM,1.290138, (31.8  1.7  134.9), (31.0  1.3  135.8), w3, 5.41423  5.635086
3/18/2024 9:41:14 AM,1.283087, (31.8  1.7  134.9), (31.1  1.3  135.8), w3, 5.184341  5.58905
3/18/2024 9:41:14 AM,1.334935, (31.8  1.7  134.9), (31.0  1.2  135.8), w3, 5.170578  5.763306
3/18/2024 9:41:14 AM,1.330418, (31.8  1.7  134.8), (31.0  1.2  135.8), w3, 5.29158  6.015457
3/18/2024 9:41:14 AM,1.363948, (31.8  1.7  134.8), (31.0  1.2  135.8), w3, 5.368912  5.923935
3/18/2024 9:41:14 AM,1.366981, (31.8  1.7  134.8), (31.0  1.2  135.8), w3, 5.518066  6.112823
3/18/2024 9:41:14 AM,1.378093, (31.8  1.7  134.8), (31.0  1.2  135.8), w3, 5.475372  6.092453
3/18/2024 9:41:14 AM,1.386737, (31.8  1.7  134.7), (31.0  1.2  135.8), w3, 5.549759  6.300659
3/18/2024 9:41:14 AM,1.473225, (31.8  1.7  134.7), (30.9  1.3  135.8), w3, 5.594543  6.132309
3/18/2024 9:41:14 AM,1.834289, (31.8  1.7  134.7), (30.4  1.3  135.8), w3, 5.370697  6.130981
3/18/2024 9:41:14 AM,2.253108, (31.8  1.7  134.7), (29.9  1.3  135.8), w3, 5.30748  5.889954
3/18/2024 9:41:14 AM,3.591488, (31.8  1.7  134.7), (28.5  0.9  135.8), w3, 5.229111  5.730759
3/18/2024 9:41:14 AM,3.73875, (31.8  1.7  134.7), (28.3  0.8  135.8), w3, 5.222809  5.756317
3/18/2024 9:41:14 AM,4.328616, (31.8  1.7  134.6), (27.7  0.8  135.8), w3, 5.265747  6.033401
3/18/2024 9:41:14 AM,3.591463, (31.8  1.7  134.6), (28.4  1.0  135.8), w3, 5.45105  6.030975
3/18/2024 9:41:14 AM,3.607173, (31.7  1.7  134.6), (28.5  0.9  135.8), w3, 5.578903  6.111115
3/18/2024 9:41:14 AM,3.796338, (31.7  1.7  134.6), (28.2  1.0  135.8), w3, 5.687225  6.221832
3/18/2024 9:41:14 AM,2.822803, (31.7  1.8  134.5), (29.4  1.0  135.8), w3, 5.664764  5.877045
3/18/2024 9:41:15 AM,2.068508, (31.7  1.7  134.3), (31.8  0.1  133.0), Floor 1, 5.663773  5.656082
3/18/2024 9:41:15 AM,2.114542, (31.7  1.7  134.3), (32.1  0.1  133.0), Floor 1, 5.579193  5.732681
3/18/2024 9:41:15 AM,2.169248, (31.7  1.7  134.2), (32.4  0.1  133.0), Floor 1, 5.698853  5.924194
3/18/2024 9:41:15 AM,2.23423, (31.7  1.7  134.2), (32.6  0.1  132.9), Main_floor, 5.469391  5.963196
3/18/2024 9:41:15 AM,2.162618, (31.7  1.7  134.2), (32.4  0.1  132.9), Main_floor, 5.560242  6.000504
3/18/2024 9:41:15 AM,2.166601, (31.7  1.6  134.2), (32.4  0.1  132.9), Main_floor, 5.492172  6.02919
3/18/2024 9:41:15 AM,2.063296, (31.7  1.6  134.1), (32.2  0.1  133.0), Main_floor, 5.282043  6.153656
3/18/2024 9:41:15 AM,1.997294, (31.6  1.6  134.1), (32.8  0.2  133.4), w2, 5.688507  5.746964
3/18/2024 9:41:15 AM,1.809027, (31.6  1.7  134.1), (32.8  0.3  133.6), w2, 5.641403  5.963501
3/18/2024 9:41:15 AM,2.001467, (31.7  1.7  134.0), (32.8  0.1  133.3), w2, 5.681183  5.971222
3/18/2024 9:41:15 AM,1.956815, (31.6  1.7  134.0), (32.8  0.1  133.5), w2, 5.57933  5.947083
3/18/2024 9:41:15 AM,2.029694, (31.6  1.7  134.0), (32.7  0.1  133.3), Main_floor, 5.582764  5.958023
3/18/2024 9:41:15 AM,2.006321, (31.7  1.7  134.0), (32.7  0.1  133.3), Main_floor, 5.601166  6.166443
3/18/2024 9:41:15 AM,1.940352, (31.7  1.7  133.9), (32.5  0.1  133.3), Main_floor, 5.470566  6.081924
3/18/2024 9:41:15 AM,1.891902, (31.8  1.7  133.9), (32.0  0.1  133.0), Main_floor, 5.626678  6.106964
3/18/2024 9:41:15 AM,1.871116, (31.8  1.7  133.8), (32.0  0.1  133.0), Main_floor, 5.648041  6.059738
3/18/2024 9:41:15 AM,1.885484, (31.8  1.7  133.8), (32.0  0.1  132.9), Main_floor, 5.646683  5.954056
3/18/2024 9:41:15 AM,1.873372, (31.8  1.7  133.8), (32.1  0.1  132.9), Main_floor, 5.544418  5.937149
3/18/2024 9:41:15 AM,1.865636, (31.8  1.7  133.8), (32.1  0.1  132.9), Main_floor, 5.603516  5.835541
3/18/2024 9:41:15 AM,1.855968, (31.8  1.7  133.8), (32.1  0.1  132.9), Main_floor, 5.522552  5.90538
3/18/2024 9:41:15 AM,1.787074, (31.8  1.6  133.8), (32.0  0.1  133.0), Main_floor, 5.499664  5.938492
3/18/2024 9:41:15 AM,1.779134, (31.9  1.6  133.8), (32.1  0.1  133.0), Main_floor, 5.408066  5.874664
3/18/2024 9:41:15 AM,1.766646, (31.9  1.6  133.7), (32.0  0.1  133.0), Main_floor, 5.52179  5.975845
3/18/2024 9:41:15 AM,1.731617, (31.9  1.6  133.7), (32.0  0.1  133.0), Main_floor, 5.462875  5.853195
3/18/2024 9:41:15 AM,1.706005, (31.9  1.6  133.7), (32.1  0.1  133.0), Main_floor, 5.457306  5.9077
3/18/2024 9:41:15 AM,1.663522, (31.9  1.6  133.7), (32.1  0.1  133.1), Main_floor, 5.266312  6.023438
3/18/2024 9:41:16 AM,1.676171, (31.9  1.6  133.6), (32.2  0.1  133.1), Main_floor, 5.233185  6.028381
3/18/2024 9:41:16 AM,1.678635, (31.9  1.6  133.6), (32.2  0.1  133.0), Main_floor, 5.381058  5.876572
3/18/2024 9:41:16 AM,1.672217, (31.9  1.6  133.6), (32.2  0.1  133.1), Main_floor, 5.314545  5.818481
3/18/2024 9:41:16 AM,1.64422, (32.0  1.6  133.6), (32.2  0.1  133.1), Main_floor, 5.350479  5.910919
3/18/2024 9:41:16 AM,1.633368, (32.0  1.6  133.5), (32.2  0.1  133.1), Main_floor, 5.370544  5.995987
3/18/2024 9:41:16 AM,1.632917, (32.0  1.6  133.5), (32.2  0.1  133.1), Main_floor, 5.327133  6.040665
3/18/2024 9:41:16 AM,1.633683, (32.0  1.6  133.5), (32.3  0.1  133.2), Main_floor, 5.18515  6.022293
3/18/2024 9:41:16 AM,1.649264, (32.0  1.6  133.5), (32.2  0.1  133.1), Main_floor, 5.241653  5.764633
3/18/2024 9:41:16 AM,1.651338, (32.0  1.6  133.5), (32.3  0.1  133.1), Main_floor, 5.192337  5.666824
3/18/2024 9:41:16 AM,1.645903, (32.0  1.6  133.5), (32.3  0.1  133.1), Main_floor, 5.208282  5.716934
3/18/2024 9:41:16 AM,1.657535, (32.0  1.6  133.4), (32.3  0.1  133.0), Main_floor, 5.218246  5.604248
3/18/2024 9:41:16 AM,1.641711, (32.0  1.6  133.4), (32.1  0.1  133.0), Main_floor, 5.357864  5.853577
3/18/2024 9:41:16 AM,1.635064, (32.0  1.6  133.4), (32.2  0.1  133.0), Main_floor, 5.217514  5.760635
3/18/2024 9:41:16 AM,1.616649, (32.0  1.6  133.4), (32.2  0.1  133.0), Main_floor, 5.198792  5.721329
