subID,trial,Room,Condition,moveItem,Repeat,Block,ObjectMovedIs,start,end,TarPos_x,TarPos_z,TarRot_x,TarRot_z,Start_SubPos_x,Start_SubPos_z,Start_SubRot_x,Start_SubRot_z,TargetReached,End_SubPos_x,End_SubPos_z,End_SubRot_x,End_SubRot_z,response,RT,
sabinaaaaa,0,Room_121,stay,yes,A,1,left,A,A,32.25,133.05,0,0,32.42788,133.0981,0.260225,0.1983684,True,32.1151,132.9346,0.2023053,0.2914253,Right,1.289722,
sabinaaaaa,0,Room_121,stay,yes,A,1,left,A,B,61.94855,131.925,0,0,62.17481,131.737,0.2409091,0.005550862,True,62.04962,131.9246,0.33684,-0.02397769,Right,5.852102,
