Timestamp,subID,trial,Room,Condition,moveItem,Repeat,Block,ObjectMovedIs,start,end,TargetObject,TarPos_x,TarPos_z,Start_SubPos_x,Start_SubPos_z,Delay_time,TargetReached,End_SubPos_x,End_SubPos_z,response,RT,
05/30/2024 4:52 PM,sabbbb,0,Room_121,stay,no,A,1,left,A,A,None,29.23046,130.9357,29.3535,130.7982,5.486529,True,29.22931,130.9713,Right,1.349252,
05/30/2024 4:53 PM,sabbbb,1,Room_122,stay,yes,A,1,left,A,A,Boat_01,59.23045,130.9357,59.20821,131.017,7.055038,True,59.00332,130.9665,Left,2.301998,
05/30/2024 4:53 PM,sabbbb,2,Room_123,stay,yes,A,1,left,A,B,Counter_01,99.23045,130.9357,99.12265,130.9443,5.026741,True,99.17091,131.0022,Left,4.197449,
05/30/2024 4:54 PM,sabbbb,3,Room_124,stay,no,A,1,left,B,A,None,111.1209,131.0905,110.9333,131.0925,10.4215,True,111.1952,131.0752,No response,N/A,
05/30/2024 4:54 PM,sabbbb,4,Room_125,stay,yes,A,1,left,A,B,Dinosaur_01,69.23045,130.9357,69.30001,130.9909,12.80024,True,69.2378,131.0847,No response,N/A,
05/30/2024 4:55 PM,sabbbb,5,Room_126,walk,yes,A,2,left,A,B,Seat_01,21.1209,131.0905,19.22152,130.9093,9.723514,True,21.22871,131.1091,Left,4.880382,
05/30/2024 4:55 PM,sabbbb,6,Room_127,walk,no,A,2,left,B,A,None,39.23045,130.9357,41.04173,131.2272,5.664858,True,39.06,131.1488,Right,1.444528,
05/30/2024 4:56 PM,sabbbb,7,Room_128,walk,yes,A,2,left,A,A,RollerSkate_01,51.1209,131.0905,49.3855,130.8339,5.198874,True,51.22527,131.2457,Left,1.20015,
05/30/2024 4:56 PM,sabbbb,8,Room_129,walk,no,A,2,left,B,B,None,89.23045,130.9357,91.08392,131.1671,3.829252,True,89.2447,131.123,Right,2.197463,
05/30/2024 4:57 PM,sabbbb,9,Room_130,walk,no,A,2,left,A,A,None,81.1209,131.0905,79.34251,131.0822,5.094344,True,81.07346,131.1981,Left,1.846639,
05/30/2024 4:58 PM,sabbbb,0,Room_121,stay,no,A,1,left,A,A,None,29.23046,130.9357,29.20235,131.0439,5.719291,True,29.1398,131.0589,Right,2.690387,
05/30/2024 4:59 PM,sabbbb,1,Room_122,stay,yes,A,1,left,A,A,Boat_01,59.23045,130.9357,59.16083,131.038,8.066355,True,59.17977,130.9832,Left,1.464387,
05/30/2024 4:59 PM,sabbbb,2,Room_123,stay,yes,A,1,left,A,B,Counter_01,99.23045,130.9357,99.17383,130.9789,6.515216,True,99.15042,131.0022,Right,3.260663,
05/30/2024 5:00 PM,sabbbb,3,Room_124,stay,no,A,1,left,B,A,None,111.1209,131.0905,111.1932,131.2002,6.387268,True,111.2471,131.1785,Right,2.170164,
05/30/2024 5:00 PM,sabbbb,4,Room_125,stay,yes,A,1,left,A,B,Dinosaur_01,69.23045,130.9357,69.38297,131.015,8.671116,True,69.18108,131.0186,Left,2.888829,
05/30/2024 5:00 PM,sabbbb,5,Room_126,walk,yes,A,2,left,A,B,Seat_01,21.1209,131.0905,19.25216,131.0578,4.85693,True,21.14678,131.307,Left,1.072148,
05/30/2024 5:01 PM,sabbbb,6,Room_127,walk,no,A,2,left,B,A,None,39.23045,130.9357,41.12432,131.1931,4.933174,True,39.19646,131.1584,Right,1.286287,
05/30/2024 5:01 PM,sabbbb,7,Room_128,walk,yes,A,2,left,A,A,RollerSkate_01,51.1209,131.0905,49.34304,131.0062,9.241372,True,51.06492,131.2541,Left,1.624058,
05/30/2024 5:02 PM,sabbbb,8,Room_129,walk,no,A,2,left,B,B,None,89.23045,130.9357,91.13976,131.1903,4.606696,True,89.31725,131.1451,Right,1.295983,
05/30/2024 5:02 PM,sabbbb,9,Room_130,walk,no,A,2,left,A,A,None,81.1209,131.0905,79.29509,130.9883,4.293251,True,81.0569,131.3291,Right,1.037031,
