Starting Experiment now at 3/8/2024 1:52:02 PM

Time: 3/8/2024 1:52:06 PM   |     Distance: 25.96684    |   Participant Coords: (102.5, 1.5, -10.6)   |   Item Coord: (125.5, 0.1, 1.3)   |  Item: Main_floor  |   Pupil Size (Left, right): 4.447495 4.164963
Time: 3/8/2024 1:52:06 PM   |     Distance: 21.41583    |   Participant Coords: (102.5, 1.5, -10.6)   |   Item Coord: (121.5, 0.1, -0.9)   |  Item: Main_floor  |   Pupil Size (Left, right): 4.422653 4.084778
Time: 3/8/2024 1:52:06 PM   |     Distance: 25.99834    |   Participant Coords: (102.5, 1.5, -10.6)   |   Item Coord: (125.8, 0.1, 0.8)   |  Item: Main_floor  |   Pupil Size (Left, right): 4.256378 4.108292
Time: 3/8/2024 1:52:06 PM   |     Distance: 24.06809    |   Participant Coords: (102.5, 1.5, -10.6)   |   Item Coord: (123.8, 0.1, 0.5)   |  Item: Main_floor  |   Pupil Size (Left, right): 4.201309 3.969788
Time: 3/8/2024 1:52:06 PM   |     Distance: 20.87165    |   Participant Coords: (102.5, 1.5, -10.7)   |   Item Coord: (121.1, 0.1, -1.3)   |  Item: Main_floor  |   Pupil Size (Left, right): 4.167007 3.964355
Time: 3/8/2024 1:52:06 PM   |     Distance: 18.39882    |   Participant Coords: (102.5, 1.5, -10.7)   |   Item Coord: (118.9, 0.1, -2.4)   |  Item: Main_floor  |   Pupil Size (Left, right): 4.18631 3.980545
Time: 3/8/2024 1:52:06 PM   |     Distance: 17.61091    |   Participant Coords: (102.5, 1.5, -10.7)   |   Item Coord: (118.2, 0.1, -2.8)   |  Item: Main_floor  |   Pupil Size (Left, right): 4.234482 4.062637
Time: 3/8/2024 1:52:06 PM   |     Distance: 18.55518    |   Participant Coords: (102.5, 1.5, -10.7)   |   Item Coord: (119.0, 0.1, -2.3)   |  Item: Main_floor  |   Pupil Size (Left, right): 4.210754 4.124222
Time: 3/8/2024 1:52:06 PM   |     Distance: 18.40438    |   Participant Coords: (102.5, 1.5, -10.7)   |   Item Coord: (118.8, 0.1, -2.3)   |  Item: Main_floor  |   Pupil Size (Left, right): 4.200165 4.108475
Time: 3/8/2024 1:52:06 PM   |     Distance: 17.39536    |   Participant Coords: (102.5, 1.5, -10.7)   |   Item Coord: (118.0, 0.1, -2.9)   |  Item: Main_floor  |   Pupil Size (Left, right): 4.221954 4.128357
Time: 3/8/2024 1:52:06 PM   |     Distance: 23.11637    |   Participant Coords: (102.5, 1.5, -10.6)   |   Item Coord: (122.8, 0.1, 0.3)   |  Item: Main_floor  |   Pupil Size (Left, right): 4.245514 4.153915
